0,1,2,3,4,5,6,7,8
유니켐(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,836,"1,088","1,262",,328,363,249,
영업이익,132,179,153,,21,59,24,
영업이익(발표기준),132,179,153,,21,59,24,
세전계속사업이익,94,154,111,,15,49,17,
당기순이익,117,162,112,,15,47,18,
당기순이익(지배),108,150,109,,13,44,16,
당기순이익(비지배),9,12,3,,2,3,1,
자산총계,"1,186","1,697","2,858",,"2,834","3,085","3,240",
부채총계,557,810,"1,822",,"1,791","1,863","1,950",
자본총계,628,887,"1,036",,"1,043","1,222","1,290",
자본총계(지배),586,833,978,,983,"1,029","1,095",
자본총계(비지배),,54,58,,60,193,194,
자본금,302,336,344,,344,344,363,
영업활동현금흐름,-68,59,192,,46,177,-12,
투자활동현금흐름,-83,-335,"-1,069",,-24,-247,-59,
재무활동현금흐름,142,263,917,,-63,143,67,
CAPEX,81,190,406,,56,156,103,
FCF,-149,-131,-214,,-10,21,-115,
이자발생부채,459,652,"1,596",,"1,524","1,570","1,591",
영업이익률,15.75,16.48,12.14,,6.49,16.32,9.68,
순이익률,14.00,14.88,8.87,,4.65,12.97,7.10,
ROE(%),23.10,21.11,12.01,,9.36,11.69,10.99,
ROA(%),11.08,11.23,4.92,,3.86,4.67,3.91,
부채비율,88.68,91.26,175.91,,171.77,152.54,151.22,
자본유보율,67.60,123.41,157.71,,158.95,172.09,177.07,
EPS(원),196,234,159,,20,65,24,
PER(배),7.65,7.74,8.88,,12.35,10.42,9.40,
BPS(원),972,"1,255","1,442",,"1,449","1,517","1,528",
PBR(배),1.54,1.44,0.98,,1.08,1.13,0.99,
현금DPS(원),0,0,50,,0,0,0,
현금배당수익률,0.00,0.00,3.53,,,,,
현금배당성향(%),0.00,0.00,31.19,,0.00,,0.00,
발행주식수(보통주),"60,370,076","67,272,282","68,710,343",,"68,710,343","68,710,343","72,578,411",
