0,1,2,3,4,5,6,7,8
TS인베스트먼트(금융),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,113,117,158,,30,43,40,
영업이익,53,56,101,,14,29,22,
영업이익(발표기준),53,56,101,,14,29,22,
세전계속사업이익,53,57,99,,15,29,22,
당기순이익,41,44,78,,11,19,16,
당기순이익(지배),41,45,77,,12,20,17,
당기순이익(비지배),0,-1,1,,-1,-1,-1,
자산총계,434,461,579,,616,867,899,
부채총계,152,122,132,,146,300,304,
자본총계,282,338,447,,469,567,595,
자본총계(지배),282,321,431,,454,553,582,
자본총계(비지배),,17,17,,15,14,13,
자본금,112,112,122,,123,196,196,
영업활동현금흐름,34,16,37,,-2,-14,9,
투자활동현금흐름,-39,31,-14,,-31,1,-107,
재무활동현금흐름,-3,-28,20,,31,194,11,
CAPEX,1,0,0,,0,1,1,
FCF,,,,,,,,
이자발생부채,92,88,64,,60,182,185,
영업이익률,46.86,47.62,63.73,,47.69,66.40,55.53,
순이익률,36.63,38.00,49.31,,36.38,43.69,40.56,
ROE(%),15.77,,20.55,,21.34,15.47,16.59,
ROA(%),10.37,,14.97,,15.47,10.51,11.41,
부채비율,54.13,36.20,29.43,,31.21,52.99,51.06,
자본유보율,151.21,201.85,267.84,,280.28,189.73,204.16,
EPS(원),124,135,223,,33,52,43,
PER(배),12.65,12.72,10.76,,13.86,21.92,13.74,
BPS(원),843,962,"1,189",,"1,234","1,413","1,486",
PBR(배),1.86,1.78,2.01,,2.64,3.04,1.96,
현금DPS(원),13,17,17,,0,,,
현금배당수익률,0.86,0.98,0.70,,,,,
현금배당성향(%),10.83,12.45,7.87,,0.00,,0.00,
발행주식수(보통주),"33,409,803","33,409,803","36,246,275",,"36,761,706","39,125,879","39,125,879",
