0,1,2,3,4,5,6,7,8
한국앤컴퍼니(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"8,480","8,476","8,209","9,384","2,370","2,314","2,439","2,263"
영업이익,"2,115","1,709","1,565","2,494",674,596,664,560
영업이익(발표기준),"2,115","1,709","1,565",,674,596,664,
세전계속사업이익,"2,216","1,967","1,706","2,622",713,580,689,639
당기순이익,"2,184","1,633","1,796","2,272",639,518,619,
당기순이익(지배),"2,071","1,513","1,695","2,230",609,519,620,485
당기순이익(비지배),113,120,101,,30,-1,0,
자산총계,"34,986","36,071","37,925","40,892","39,006","39,359","40,415","40,892"
부채총계,"2,627","2,285","2,920","3,097","3,561","3,143","3,094","3,097"
자본총계,"32,359","33,786","35,005","37,794","35,445","36,216","37,321","37,794"
자본총계(지배),"31,493","32,808","33,893","37,752","34,305","36,197","37,302","37,752"
자본총계(비지배),,978,"1,112",,"1,140",19,19,
자본금,465,465,465,472,465,475,475,472
영업활동현금흐름,609,948,"1,299",606,55,577,-367,
투자활동현금흐름,-17,"-1,340","-1,039","-1,095",-113,-498,63,
재무활동현금흐름,96,-560,-31,90,122,-532,-19,
CAPEX,213,994,314,340,13,255,-168,
FCF,396,-45,986,23,42,322,-199,
이자발생부채,864,759,"1,203",,"1,306","1,197","1,215",
영업이익률,24.94,20.16,19.07,26.58,28.45,25.75,27.22,24.72
순이익률,25.75,19.27,21.88,24.21,26.96,22.40,25.39,
ROE(%),6.75,4.71,5.08,6.23,6.00,7.06,6.90,
ROA(%),6.41,4.60,4.86,5.76,5.58,6.58,6.35,
부채비율,8.12,6.76,8.34,8.19,10.05,8.68,8.29,8.19
자본유보율,"6,829.65","7,096.88","7,397.47",,"7,457.79","7,599.72","7,729.86",
EPS(원),"2,226","1,627","1,822","2,361",655,546,653,511
PER(배),7.46,8.85,8.04,5.78,8.53,7.79,6.10,
BPS(원),"34,346","35,779","36,963","39,767","37,412","38,129","39,292","39,767"
PBR(배),0.48,0.40,0.40,0.34,0.49,0.53,0.40,0.34
현금DPS(원),300,350,500,525,0,0,0,
현금배당수익률,1.81,2.43,3.41,3.85,,,,
현금배당성향(%),13.28,21.21,27.05,22.35,0.00,,0.00,
발행주식수(보통주),"93,020,173","93,020,173","93,020,173",,"93,020,173","94,935,240","94,935,240",
