0,1,2,3,4,5,6,7,8
아남전자(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,923","2,433","2,647",,857,738,906,
영업이익,-120,31,70,,32,17,28,
영업이익(발표기준),-120,31,70,,32,17,28,
세전계속사업이익,-135,6,56,,29,14,29,
당기순이익,-139,4,53,,25,14,27,
당기순이익(지배),-139,4,53,,25,14,27,
당기순이익(비지배),,,,,,,,
자산총계,"1,395","1,465","1,928",,"1,911","2,045","2,431",
부채총계,839,888,"1,336",,"1,268","1,392","1,719",
자본총계,556,577,592,,642,652,712,
자본총계(지배),556,577,592,,642,652,712,
자본총계(비지배),,,,,,,,
자본금,331,399,375,,391,390,409,
영업활동현금흐름,-44,211,-71,,-18,-55,13,
투자활동현금흐름,-80,-12,-21,,-3,19,1,
재무활동현금흐름,124,-158,83,,51,35,16,
CAPEX,183,19,14,,4,7,2,
FCF,-226,192,-84,,-22,-62,11,
이자발생부채,648,563,641,,718,782,836,
영업이익률,-6.22,1.29,2.63,,3.71,2.30,3.10,
순이익률,-7.25,0.18,2.01,,2.91,1.85,2.97,
ROE(%),-22.34,0.78,9.11,,16.06,16.12,11.13,
ROA(%),-9.98,0.31,3.14,,5.85,5.66,3.38,
부채비율,151.03,153.90,225.66,,197.56,213.46,241.39,
자본유보율,61.54,44.94,58.16,,64.65,67.77,74.67,
EPS(원),-181,6,69,,32,18,35,
PER(배),N/A,360.27,49.44,,24.33,23.12,25.14,
BPS(원),720,748,767,,832,845,923,
PBR(배),3.60,2.74,4.44,,3.74,3.55,2.63,
현금DPS(원),,,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"77,124,820","77,124,820","77,124,820",,"77,124,820",,,
