0,1,2,3,4,5,6,7,8
애경케미칼(소재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"10,314","10,170","9,089",,"3,067","4,014","4,161",
영업이익,520,469,575,,308,308,225,
영업이익(발표기준),520,469,575,,308,308,225,
세전계속사업이익,648,469,574,,348,381,227,
당기순이익,527,304,443,,271,292,174,
당기순이익(지배),531,305,444,,272,292,175,
당기순이익(비지배),-4,-1,-1,,0,0,0,
자산총계,"4,985","4,928","5,322",,"5,902","6,705","6,870",
부채총계,"1,565","1,328","1,409",,"1,823","2,344","2,318",
자본총계,"3,419","3,600","3,912",,"4,079","4,361","4,551",
자본총계(지배),"3,450","3,632","3,945",,"4,113","4,396","4,588",
자본총계(비지배),,-32,-33,,-34,-35,-37,
자본금,160,160,160,,160,160,160,
영업활동현금흐름,464,502,581,,-232,-66,391,
투자활동현금흐름,-453,-401,-476,,-66,30,100,
재무활동현금흐름,-79,-346,-35,,156,251,-277,
CAPEX,360,89,546,,89,60,64,
FCF,104,413,35,,-320,-126,327,
이자발생부채,597,383,460,,617,980,705,
영업이익률,5.04,4.61,6.33,,10.03,7.67,5.41,
순이익률,5.11,2.99,4.88,,8.85,7.27,4.19,
ROE(%),16.36,8.62,11.72,,15.20,19.50,19.39,
ROA(%),11.03,6.13,8.65,,10.85,13.59,13.61,
부채비율,45.77,36.90,36.03,,44.68,53.74,50.94,
자본유보율,"2,090.21","2,196.62","2,398.07",,"2,498.61","2,680.99","2,790.01",
EPS(원),"1,657",952,"1,386",,848,912,545,
PER(배),4.77,8.61,6.45,,6.29,4.72,5.65,
BPS(원),"10,929","11,507","12,499",,"13,032","13,928","14,536",
PBR(배),0.72,0.71,0.72,,0.89,0.84,1.00,
현금DPS(원),350,350,350,,0,0,0,
현금배당수익률,4.43,4.27,3.91,,,,,
현금배당성향(%),20.81,36.21,24.88,,0.00,0.00,0.00,
발행주식수(보통주),"32,040,000","32,040,000","32,040,000",,"32,040,000","32,040,000","32,040,000",
