0,1,2,3,4,5,6,7,8
백광산업(소재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,755","1,684","1,713",,464,440,491,
영업이익,275,212,125,,44,32,55,
영업이익(발표기준),275,212,125,,44,32,55,
세전계속사업이익,232,167,100,,38,26,47,
당기순이익,223,160,101,,35,24,43,
당기순이익(지배),223,160,101,,35,24,43,
당기순이익(비지배),,,,,,,,
자산총계,"2,977","3,288","3,227",,"3,193","3,351","3,396",
부채총계,"1,438","1,615","1,455",,"1,408","1,543","1,545",
자본총계,"1,539","1,673","1,772",,"1,785","1,808","1,852",
자본총계(지배),"1,539","1,673","1,772",,"1,785","1,808","1,852",
자본총계(비지배),,,,,,,,
자본금,225,225,225,,225,225,225,
영업활동현금흐름,351,305,219,,18,139,66,
투자활동현금흐름,-206,-385,-80,,-37,-136,-131,
재무활동현금흐름,-75,93,-104,,-40,80,-7,
CAPEX,193,295,272,,39,132,128,
FCF,157,10,-53,,-22,7,-63,
이자발생부채,887,"1,059",961,,926,"1,059","1,054",
영업이익률,15.66,12.59,7.31,,9.59,7.28,11.28,
순이익률,12.72,9.52,5.92,,7.46,5.45,8.78,
ROE(%),15.71,,5.89,,6.39,5.39,7.26,
ROA(%),7.73,,3.11,,3.46,2.91,3.91,
부채비율,93.42,96.51,82.10,,78.87,85.31,83.42,
자본유보율,288.29,348.07,374.22,,379.66,390.19,409.23,
EPS(원),497,357,226,,77,53,96,
PER(배),5.01,6.89,14.68,,18.44,31.46,23.36,
BPS(원),"3,583","3,895","4,014",,"4,044","4,096","4,194",
PBR(배),0.69,0.63,0.83,,1.13,1.63,1.61,
현금DPS(원),50,75,50,,,,,
현금배당수익률,2.01,3.05,1.51,,,,,
현금배당성향(%),9.62,20.10,21.76,,0.00,,0.00,
발행주식수(보통주),"44,918,407","44,918,407","44,918,407",,,,,
