0,1,2,3,4,5,6,7,8
일동제약(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"5,039","5,175","5,618",,"1,333","1,416","1,425",
영업이익,283,-14,66,,-137,-84,-149,
영업이익(발표기준),283,-14,66,,-137,-84,-149,
세전계속사업이익,164,-226,-97,,-158,104,-87,
당기순이익,127,-134,-130,,-129,116,-54,
당기순이익(지배),127,-134,-130,,-129,116,-47,
당기순이익(비지배),,,,,,,-7,
자산총계,"5,647","6,127","6,053",,"6,859","6,916","6,978",
부채총계,"2,878","3,598","3,507",,"4,495","4,408","4,467",
자본총계,"2,768","2,529","2,545",,"2,364","2,507","2,511",
자본총계(지배),"2,768","2,529","2,545",,"2,364","2,507","2,428",
자본총계(비지배),,,,,,,83,
자본금,216,227,238,,238,238,238,
영업활동현금흐름,666,414,194,,-165,87,54,
투자활동현금흐름,-226,-140,-184,,-169,-58,-184,
재무활동현금흐름,-79,-135,-46,,982,-11,37,
CAPEX,151,121,144,,26,31,59,
FCF,516,293,50,,-191,56,-5,
이자발생부채,"1,304","1,659","1,669",,"2,323","2,232","2,246",
영업이익률,5.63,-0.27,1.18,,-10.27,-5.95,-10.48,
순이익률,2.52,-2.60,-2.32,,-9.67,8.20,-3.81,
ROE(%),4.53,-5.08,-5.13,,-10.11,-7.61,-9.90,
ROA(%),2.25,-2.28,-2.14,,-3.79,-2.94,-3.88,
부채비율,103.98,142.29,137.79,,190.16,175.83,177.93,
자본유보율,"1,187.10","1,032.51",943.02,,888.90,937.67,913.12,
EPS(원),534,-565,-547,,-541,488,-197,
PER(배),36.51,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"11,635","10,630","10,702",,"9,938","10,541","10,209",
PBR(배),1.68,1.50,1.77,,1.60,1.55,1.36,
현금DPS(원),363,0,0,,0,,,
현금배당수익률,1.86,0.00,0.00,,,,,
현금배당성향(%),67.86,0.00,0.00,,,,0.00,
발행주식수(보통주),"23,803,285","23,803,285","23,803,285",,"23,803,285","23,803,285","23,803,285",
