0,1,2,3,4,5,6,7,8
제너셈(IT),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,260,387,419,,40,197,143,
영업이익,-63,31,-10,,-17,41,6,
영업이익(발표기준),-63,31,-10,,-17,41,6,
세전계속사업이익,-79,31,-11,,-18,40,8,
당기순이익,-80,31,-11,,-18,40,8,
당기순이익(지배),-80,31,-11,,-18,40,8,
당기순이익(비지배),,,,,,,,
자산총계,469,488,543,,564,640,611,
부채총계,322,314,382,,421,457,420,
자본총계,147,174,161,,144,183,191,
자본총계(지배),147,174,161,,144,183,191,
자본총계(비지배),,,,,,,,
자본금,44,44,44,,44,44,44,
영업활동현금흐름,-37,53,-43,,52,-24,-21,
투자활동현금흐름,15,-6,-5,,-3,-1,-1,
재무활동현금흐름,19,-27,44,,-4,-1,-6,
CAPEX,2,4,3,,3,1,0,
FCF,-39,49,-46,,49,-25,-21,
이자발생부채,189,168,219,,217,218,217,
영업이익률,-24.41,8.05,-2.49,,-43.99,20.77,4.53,
순이익률,-30.73,7.97,-2.52,,-44.34,20.22,5.41,
ROE(%),-44.07,19.24,-6.32,,-13.88,14.37,15.86,
ROA(%),-17.51,6.45,-2.05,,-4.52,4.62,5.59,
부채비율,219.31,180.89,237.18,,293.25,249.07,219.58,
자본유보율,115.31,176.46,147.95,,107.74,198.52,216.17,
EPS(원),-912,352,-121,,-201,454,88,
PER(배),N/A,8.65,N/A,,N/A,29.25,28.64,
BPS(원),"1,674","1,980","1,838",,"1,637","2,090","2,179",
PBR(배),1.02,1.54,2.21,,3.21,4.27,4.57,
현금DPS(원),0,50,,,,,,
현금배당수익률,0.00,1.64,,,,,,
현금배당성향(%),0.00,14.22,0.00,,,,0.00,
발행주식수(보통주),"8,769,174","8,769,174","8,769,174",,"8,769,174",,,
