0,1,2,3,4,5,6,7,8
KG이니시스(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"9,246","7,476","8,102","10,082","2,419","2,496","2,507","2,650"
영업이익,604,822,980,"1,088",260,276,266,290
영업이익(발표기준),604,822,980,,260,276,266,
세전계속사업이익,512,839,916,"1,083",282,289,267,240
당기순이익,399,600,530,850,204,228,246,179
당기순이익(지배),352,500,424,650,158,174,176,140
당기순이익(비지배),46,100,105,,47,54,70,
자산총계,"9,323","12,780","14,005","15,476","14,286","14,536","15,301","15,476"
부채총계,"5,940","8,973","9,483","10,070","9,517","9,353","10,043","10,070"
자본총계,"3,383","3,807","4,522","5,405","4,769","5,183","5,258","5,405"
자본총계(지배),"2,133","2,494","3,078","3,812","3,318","3,678","3,683","3,812"
자본총계(비지배),,"1,313","1,443",,"1,451","1,505","1,576",
자본금,140,140,140,"1,912",140,140,140,"1,912"
영업활동현금흐름,413,"2,257","1,269",920,424,346,663,
투자활동현금흐름,-137,-610,"-1,760",80,-99,-10,-87,
재무활동현금흐름,-145,-760,1,-140,-173,-247,461,
CAPEX,91,182,92,,33,20,16,
FCF,321,"2,076","1,177",,391,326,647,
이자발생부채,"2,060","3,821","3,831",,"3,639","3,584","4,015",
영업이익률,6.54,11.00,12.10,10.79,10.76,11.04,10.62,10.94
순이익률,4.31,8.03,6.54,8.43,8.45,9.13,9.81,6.75
ROE(%),17.61,21.61,15.23,18.85,15.87,15.61,17.96,
ROA(%),4.29,5.43,3.96,5.77,4.40,5.09,5.86,
부채비율,175.57,235.68,209.74,186.32,199.56,180.45,190.98,186.32
자본유보율,"1,498.42","1,815.55","2,039.58",,"2,123.87","2,248.74","2,380.70",
EPS(원),"1,263","1,792","1,521","2,328",566,624,631,502
PER(배),12.19,9.49,13.25,7.54,11.96,11.79,8.36,
BPS(원),"7,721","9,369","11,565","14,321","12,466","13,816","13,836","14,321"
PBR(배),1.99,1.81,1.74,1.23,1.58,1.56,1.26,1.23
현금DPS(원),300,330,350,365,0,0,0,
현금배당수익률,1.95,1.94,1.74,2.08,,,,
현금배당성향(%),23.51,17.57,21.95,15.68,0.00,0.00,0.00,
발행주식수(보통주),"27,904,434","27,904,434","27,904,434",,"27,904,434","27,904,434",,
