0,1,2,3,4,5,6,7,8
대신정보통신(IT),"2019/03
									
(IFRS별도)","2020/03
									
(IFRS별도)","2021/03
									
(IFRS별도)","2022/03(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"2,075","1,759","1,938",,301,242,352,
영업이익,18,21,23,,-2,-41,-5,
영업이익(발표기준),18,21,23,,-2,-41,-5,
세전계속사업이익,19,20,22,,-1,-41,0,
당기순이익,16,15,17,,-1,-32,0,
당기순이익(지배),16,15,17,,-1,-32,0,
당기순이익(비지배),,,,,,,,
자산총계,612,825,705,,705,714,710,
부채총계,362,564,432,,432,476,472,
자본총계,249,260,274,,274,237,237,
자본총계(지배),249,260,274,,274,237,237,
자본총계(비지배),,,,,,,,
자본금,192,192,192,,192,192,192,
영업활동현금흐름,6,81,83,,-183,-10,-33,
투자활동현금흐름,5,-11,-51,,-10,-12,-7,
재무활동현금흐름,-4,-5,-5,,-7,0,-4,
CAPEX,7,4,12,,1,4,0,
FCF,-1,77,71,,-183,-13,-34,
이자발생부채,106,101,102,,102,104,105,
영업이익률,0.86,1.20,1.21,,-0.65,-16.75,-1.56,
순이익률,0.75,0.86,0.87,,-0.24,-13.31,-0.02,
ROE(%),6.40,5.91,6.33,,6.33,2.88,3.59,
ROA(%),2.44,2.10,2.21,,2.21,0.88,1.14,
부채비율,145.41,216.69,157.77,,157.77,200.55,198.98,
자본유보율,30.32,36.17,42.96,,42.96,24.16,24.13,
EPS(원),41,39,44,,-2,-84,0,
PER(배),33.07,24.20,44.58,,44.58,157.33,86.13,
BPS(원),649,678,712,,712,618,618,
PBR(배),2.07,1.40,2.75,,2.75,4.51,3.06,
현금DPS(원),10,10,10,,10,,,
현금배당수익률,0.74,1.05,0.51,,,,,
현금배당성향(%),24.58,25.50,22.74,,-543.62,,,
발행주식수(보통주),"38,428,915","38,428,915","38,428,915",,"38,428,915",,,
