0,1,2,3,4,5,6,7,8
예선테크(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,567,589,573,,165,166,164,
영업이익,94,79,50,,2,1,-1,
영업이익(발표기준),94,79,50,,2,1,-1,
세전계속사업이익,80,-12,32,,29,3,2,
당기순이익,58,-30,17,,24,0,1,
당기순이익(지배),58,-30,17,,24,0,1,
당기순이익(비지배),,,0,,0,0,0,
자산총계,357,486,701,,710,730,730,
부채총계,208,126,333,,321,340,329,
자본총계,148,360,368,,389,390,401,
자본총계(지배),148,360,368,,389,390,401,
자본총계(비지배),,,0,,0,0,0,
자본금,26,33,33,,33,33,33,
영업활동현금흐름,35,50,-10,,21,-13,-20,
투자활동현금흐름,-15,73,-200,,41,-9,-17,
재무활동현금흐름,-15,-45,159,,-51,35,-3,
CAPEX,17,46,201,,2,10,27,
FCF,17,4,-211,,19,-22,-47,
이자발생부채,126,62,230,,180,226,224,
영업이익률,16.54,13.35,8.66,,1.13,0.56,-0.75,
순이익률,10.19,-5.06,2.94,,14.25,0.08,0.87,
ROE(%),48.65,-11.74,4.64,,7.32,6.57,-0.89,
ROA(%),18.39,-7.08,2.84,,4.52,3.65,-0.50,
부채비율,140.47,35.09,90.43,,82.45,87.06,81.92,
자본유보율,594.42,999.87,"1,051.98",,"1,093.50","1,093.91","1,098.20",
EPS(원),185,-95,51,,71,0,4,
PER(배),,N/A,49.74,,30.42,37.68,N/A,
BPS(원),475,"1,090","1,120",,"1,184","1,187","1,220",
PBR(배),,2.30,2.27,,2.18,2.43,1.84,
현금DPS(원),0,0,30,,0,0,0,
현금배당수익률,0.00,0.00,1.18,,,,,
현금배당성향(%),0.00,0.00,58.42,,,,0.00,
발행주식수(보통주),"28,615,909","33,000,440","33,000,440",,"33,000,440","33,000,440","33,000,440",
