0,1,2,3,4,5,6,7,8
휴온스(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"3,286","3,650","4,067","4,390",998,"1,111","1,123",
영업이익,453,484,541,570,136,126,147,
영업이익(발표기준),453,484,541,,136,126,147,
세전계속사업이익,560,478,715,560,116,106,185,
당기순이익,446,374,566,450,92,85,145,
당기순이익(지배),452,382,556,440,89,86,143,
당기순이익(비지배),-6,-8,10,,3,-1,2,
자산총계,"2,514","3,003","4,165","4,280","4,312","4,070","4,321","4,280"
부채총계,837,"1,021","1,730","1,740","1,842","1,513","1,608","1,740"
자본총계,"1,677","1,982","2,435","2,540","2,470","2,557","2,713","2,540"
자본총계(지배),"1,633","1,945","2,388","2,490","2,420","2,507","2,661","2,490"
자본총계(비지배),,37,47,,50,49,52,
자본금,41,45,49,50,54,54,54,50
영업활동현금흐름,209,421,465,480,106,127,177,
투자활동현금흐름,-255,-288,"-1,245",-380,40,154,-288,
재무활동현금흐름,-91,-16,676,-80,-3,-384,-4,
CAPEX,103,193,377,280,28,98,186,
FCF,106,229,88,,78,28,-9,
이자발생부채,269,365,"1,008",,"1,018",707,788,
영업이익률,13.77,13.26,13.31,12.98,13.65,11.30,13.13,
순이익률,13.57,10.25,13.91,10.25,9.20,7.68,12.91,
ROE(%),31.64,21.36,25.66,18.04,24.97,23.14,22.44,
ROA(%),19.08,13.56,15.79,10.66,15.10,14.37,14.07,
부채비율,49.91,51.52,71.05,68.50,74.59,59.19,59.28,68.50
자본유보율,"3,949.57","4,282.45","4,882.60",,"4,492.52","4,650.73","4,913.76",
EPS(원),"3,790","3,201","4,657","3,686",746,720,"1,197",
PER(배),14.24,13.98,12.08,13.21,11.09,12.72,10.89,
BPS(원),"13,692","16,316","20,171","21,033","20,440","21,178","22,481","21,033"
PBR(배),4.33,3.01,3.06,2.32,2.74,2.94,2.43,2.32
현금DPS(원),547,527,497,497,0,0,0,
현금배당수익률,1.01,1.18,0.88,1.02,,,,
현금배당성향(%),14.43,16.43,10.57,12.27,0.00,0.00,0.00,
발행주식수(보통주),"11,935,549","11,935,549","11,935,549",,"11,935,549","11,935,549","11,935,549",
