0,1,2,3,4,5,6,7,8
롯데정보통신(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"8,117","8,457","8,495","9,501","2,179","2,374","2,341","2,602"
영업이익,390,411,388,513,112,120,142,141
영업이익(발표기준),390,411,388,,112,120,142,
세전계속사업이익,346,458,381,565,166,116,143,139
당기순이익,234,530,299,432,125,91,106,112
당기순이익(지배),263,546,299,432,125,91,106,107
당기순이익(비지배),-29,-16,,,0,0,0,
자산총계,"7,039","6,967","6,495","6,790","5,721","6,012","6,370","6,790"
부채총계,"3,374","3,063","2,362","2,354","1,567","1,792","2,069","2,354"
자본총계,"3,665","3,904","4,134","4,436","4,154","4,220","4,302","4,436"
자본총계(지배),"3,488","3,904","4,134","4,442","4,154","4,220","4,302","4,442"
자본총계(비지배),,,0,,0,0,,
자본금,714,770,770,770,770,770,770,770
영업활동현금흐름,"1,073","1,174",-142,871,123,187,357,
투자활동현금흐름,-771,-435,-231,-818,-738,-113,-229,
재무활동현금흐름,570,-875,-148,-48,-8,-111,292,
CAPEX,281,269,653,477,286,62,71,
FCF,792,906,-795,261,-162,126,286,
이자발생부채,620,61,42,,36,36,367,
영업이익률,4.80,4.86,4.56,5.40,5.15,5.04,6.05,5.43
순이익률,2.88,6.27,3.52,4.54,5.74,3.84,4.54,4.32
ROE(%),9.65,14.77,7.43,10.07,9.36,9.02,9.43,
ROA(%),3.63,7.57,4.44,6.50,6.32,6.02,6.31,
부채비율,92.06,78.45,57.13,53.07,37.72,42.47,48.09,53.07
자본유보율,423.97,493.55,523.66,,526.20,534.64,545.06,
EPS(원),"2,205","3,679","1,940","2,805",812,593,690,697
PER(배),16.06,11.21,20.69,14.78,15.66,17.04,14.16,
BPS(원),"24,419","25,805","27,321","29,363","27,458","27,892","28,432","29,363"
PBR(배),1.45,1.60,1.47,1.41,1.39,1.46,1.27,1.41
현금DPS(원),650,700,700,700,0,0,0,
현금배당수익률,1.84,1.70,1.74,1.69,,,,
현금배당성향(%),35.28,19.40,35.45,24.96,0.00,0.00,0.00,
발행주식수(보통주),"14,286,000","15,396,331","15,396,331",,"15,396,331","15,396,331",,
