0,1,2,3,4,5,6,7,8
ES큐브(금융),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,338,437,807,,282,316,324,
영업이익,-12,-26,103,,75,17,24,
영업이익(발표기준),-12,-26,103,,75,17,24,
세전계속사업이익,-61,-154,-228,,75,10,25,
당기순이익,-61,-138,-253,,77,10,21,
당기순이익(지배),-39,-135,-246,,77,10,21,
당기순이익(비지배),-22,-3,-7,,0,0,0,
자산총계,"1,124","4,640","7,149",,"9,339","8,342","9,585",
부채총계,417,"3,899","6,454",,"8,563","7,557","8,773",
자본총계,707,740,695,,775,785,813,
자본총계(지배),683,554,694,,774,784,812,
자본총계(비지배),,186,1,,1,1,1,
자본금,416,428,691,,691,691,691,
영업활동현금흐름,-13,756,-374,,"2,083","-2,032",255,
투자활동현금흐름,-13,-186,2,,"-2,128","2,120",5,
재무활동현금흐름,49,273,-629,,37,-2,-2,
CAPEX,5,11,206,,1,1,1,
FCF,-18,745,-580,,"2,082","-2,033",254,
이자발생부채,360,689,71,,145,148,146,
영업이익률,-3.59,-5.99,12.79,,26.77,5.49,7.30,
순이익률,-18.13,-31.50,-31.35,,27.41,3.09,6.46,
ROE(%),-5.54,-21.76,-39.39,,-22.90,10.04,0.51,
ROA(%),-5.61,-4.78,-4.29,,-2.08,0.76,0.05,
부채비율,58.92,526.64,928.65,,"1,104.70",963.01,"1,079.54",
자본유보율,69.24,33.39,2.88,,13.99,15.28,18.45,
EPS(원),-470,"-1,610","-2,287",,569,72,154,
PER(배),N/A,N/A,N/A,,N/A,15.38,147.98,
BPS(원),"8,468","6,872","5,181",,"5,780","5,851","6,060",
PBR(배),0.79,1.24,1.08,,0.89,1.13,0.74,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"8,324,305","8,308,826","13,564,086",,"13,564,086","13,564,086","13,564,086",
