0,1,2,3,4,5,6,7,8
케이카(경기관련소비재),"2018/12
									
(GAAP개별)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"7,427","11,854","13,231","18,930",,"4,851","4,900","4,878"
영업이익,-13,292,377,733,,214,184,165
영업이익(발표기준),-13,292,377,,,214,184,
세전계속사업이익,-69,193,310,653,,191,161,134
당기순이익,-57,148,241,500,,147,123,111
당기순이익(지배),-57,148,241,501,,147,123,111
당기순이익(비지배),,,,,,,,
자산총계,"2,465","3,200","3,423","4,712",,"4,849","5,149","4,712"
부채총계,"1,188","1,716","1,713","2,188",,"2,869","2,779","2,188"
자본총계,"1,277","1,484","1,710","2,524",,"1,981","2,370","2,524"
자본총계(지배),"1,277","1,484","1,710","2,524",,"1,981","2,370","2,524"
자본총계(비지배),,,,,,,,
자본금,67,67,67,195,,234,234,195
영업활동현금흐름,-104,64,335,"1,082",,,2,
투자활동현금흐름,"-1,974",-6,-9,-999,,,-516,
재무활동현금흐름,"2,088",0,-239,182,,,162,
CAPEX,44,36,12,711,,,7,
FCF,-148,28,323,371,,0,-5,
이자발생부채,974,"1,468","1,367",,,"2,213","2,085",
영업이익률,-0.17,2.46,2.85,3.87,,4.41,3.76,3.38
순이익률,-0.77,1.25,1.82,2.64,,3.02,2.51,2.28
ROE(%),-7.59,10.71,15.11,23.67,,,,
ROA(%),-4.23,5.22,7.29,12.30,,,,
부채비율,93.00,115.69,100.22,86.68,,144.85,117.27,86.68
자본유보율,"1,813.44","2,122.57","2,461.09",,,740.70,903.16,
EPS(원),-179,369,602,"1,076",,313,262,232
PER(배),,,,27.14,,,,
BPS(원),"3,189","3,704","4,268","5,249",,"4,224","5,055","5,249"
PBR(배),0.00,0.00,0.00,5.56,,0.00,0.00,5.56
현금DPS(원),0,0,867,610,0,0,,
현금배당수익률,,,,2.09,,,,
현금배당성향(%),0.00,0.00,143.86,58.55,,0.00,0.00,
발행주식수(보통주),"40,053,000","40,053,000","40,053,000",,"46,884,369","46,884,369","46,884,369",
