0,1,2,3,4,5,6,7,8
인천도시가스(유틸리티),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"5,844","5,735","5,045",,"1,886",849,631,
영업이익,180,120,108,,40,2,-33,
영업이익(발표기준),180,120,108,,40,2,-33,
세전계속사업이익,207,140,150,,45,15,-31,
당기순이익,161,107,114,,35,11,-25,
당기순이익(지배),161,107,114,,35,11,-25,
당기순이익(비지배),,,,,,,,
자산총계,"3,478","3,653","3,402",,"4,029","3,424","3,268",
부채총계,"1,677","1,803","1,485",,"2,129","1,513","1,381",
자본총계,"1,801","1,850","1,917",,"1,900","1,911","1,886",
자본총계(지배),"1,801","1,850","1,917",,"1,900","1,911","1,886",
자본총계(비지배),,,,,,,,
자본금,219,219,219,,219,219,219,
영업활동현금흐름,-269,282,102,,992,-125,-53,
투자활동현금흐름,-31,-182,-136,,-21,-37,-50,
재무활동현금흐름,-62,-63,-78,,-161,-6,-7,
CAPEX,154,152,170,,21,32,48,
FCF,-423,131,-67,,971,-157,-101,
이자발생부채,179,350,313,,214,209,203,
영업이익률,3.07,2.08,2.14,,2.15,0.23,-5.27,
순이익률,2.76,1.87,2.26,,1.84,1.31,-3.91,
ROE(%),,5.87,6.05,,6.05,6.33,5.01,
ROA(%),,3.00,3.23,,2.74,3.45,2.82,
부채비율,93.16,97.50,77.50,,112.09,79.19,73.24,
자본유보율,747.57,769.94,801.02,,793.29,798.39,787.10,
EPS(원),"3,686","2,448","2,603",,791,255,-564,
PER(배),8.00,11.73,9.61,,9.99,10.58,13.53,
BPS(원),"43,682","44,873","46,500",,"46,089","46,360","45,761",
PBR(배),0.68,0.64,0.54,,0.56,0.62,0.63,
현금DPS(원),"1,250","1,250","1,250",,0,0,0,
현금배당수익률,4.24,4.36,5.00,,,,,
현금배당성향(%),31.96,48.12,45.26,,0.00,0.00,0.00,
발행주식수(보통주),"4,374,754","4,374,754","4,374,754",,"4,374,754","4,374,754",,
