0,1,2,3,4,5,6,7,8
미투온(커뮤니케이션서비스),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,988,"1,191","1,307",,283,273,265,
영업이익,295,405,446,,109,102,89,
영업이익(발표기준),295,405,446,,109,102,89,
세전계속사업이익,279,346,381,,104,95,82,
당기순이익,233,279,294,,85,75,61,
당기순이익(지배),107,111,104,,31,25,21,
당기순이익(비지배),126,167,190,,54,50,40,
자산총계,"1,525","1,751","2,177",,"2,159","2,156","2,223",
부채총계,612,764,526,,486,458,482,
자본총계,913,988,"1,651",,"1,673","1,698","1,741",
자본총계(지배),694,704,946,,975,986,"1,013",
자본총계(비지배),,284,705,,697,712,728,
자본금,156,156,156,,156,156,156,
영업활동현금흐름,303,477,321,,109,112,126,
투자활동현금흐름,-315,5,-16,,-621,126,88,
재무활동현금흐름,-19,-270,138,,-92,-88,-81,
CAPEX,14,4,5,,1,1,3,
FCF,289,473,316,,109,111,123,
이자발생부채,457,528,361,,363,343,344,
영업이익률,29.85,33.97,34.12,,38.63,37.38,33.61,
순이익률,23.63,23.40,22.51,,30.18,27.43,23.23,
ROE(%),17.07,15.94,12.62,,13.11,11.62,8.40,
ROA(%),15.46,17.01,14.98,,15.92,15.92,12.52,
부채비율,67.01,77.31,31.83,,29.07,26.99,27.68,
자본유보율,337.82,409.11,589.14,,596.20,531.79,533.39,
EPS(원),345,356,333,,100,81,68,
PER(배),16.25,16.14,18.50,,18.98,19.42,19.73,
BPS(원),"2,219","2,252","3,027",,"3,121","3,154","3,241",
PBR(배),2.52,2.55,2.04,,2.19,2.00,1.61,
현금DPS(원),0,0,65,,,,,
현금배당수익률,0.00,0.00,1.06,,,,,
현금배당성향(%),0.00,0.00,19.52,,,,0.00,
발행주식수(보통주),"31,257,770","31,257,770","31,257,770",,"31,257,770","31,257,770",,
