0,1,2,3,4,5,6,7,8
제노포커스(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,115,149,188,,55,66,65,
영업이익,-12,-29,-47,,0,-14,-13,
영업이익(발표기준),-12,-29,-47,,0,-14,-13,
세전계속사업이익,-24,-52,-121,,-8,14,-20,
당기순이익,-24,-55,-121,,-8,31,-20,
당기순이익(지배),-23,-58,-122,,-9,20,-21,
당기순이익(비지배),-1,2,1,,1,12,1,
자산총계,703,902,"1,132",,"1,134","1,149","1,143",
부채총계,88,341,683,,680,665,677,
자본총계,616,561,449,,454,484,466,
자본총계(지배),602,521,398,,401,419,400,
자본총계(비지배),,40,52,,53,65,66,
자본금,109,111,112,,112,112,112,
영업활동현금흐름,16,-2,-25,,-4,-14,8,
투자활동현금흐름,-26,-140,-254,,-4,-5,-50,
재무활동현금흐름,6,245,301,,0,-1,0,
CAPEX,75,88,143,,18,15,22,
FCF,-60,-90,-168,,-22,-28,-14,
이자발생부채,56,281,548,,557,570,578,
영업이익률,-10.54,-19.26,-25.03,,0.15,-21.39,-19.62,
순이익률,-21.20,-36.96,-64.60,,-14.70,47.39,-30.77,
ROE(%),-3.72,-10.25,-26.59,,-28.36,-22.10,-23.60,
ROA(%),-3.48,-6.88,-11.92,,-12.46,-8.44,-7.81,
부채비율,14.25,60.85,151.95,,149.79,137.39,145.16,
자본유보율,462.81,409.89,303.93,,295.71,313.28,250.17,
EPS(원),-106,-264,-552,,-41,88,-95,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"2,768","2,363","1,775",,"1,791","1,871","1,778",
PBR(배),2.54,2.41,6.20,,4.26,5.40,5.68,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"21,535,863","21,838,263","22,399,210",,"22,399,210","22,399,210","22,499,010",
