0,1,2,3,4,5,6,7,8
해성디에스(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"3,633","3,814","4,587","6,409","1,375","1,594","1,709","1,739"
영업이익,268,270,435,845,102,182,280,284
영업이익(발표기준),268,270,435,,102,182,280,
세전계속사업이익,245,219,378,848,119,175,302,266
당기순이익,207,182,300,674,93,147,229,203
당기순이익(지배),208,183,300,675,93,147,229,212
당기순이익(비지배),-1,-1,,,,,-1,
자산총계,"3,062","3,266","3,832","4,675","4,023","4,273","4,635","4,675"
부채총계,"1,099","1,180","1,514","1,752","1,688","1,773","1,906","1,752"
자본총계,"1,964","2,085","2,318","2,924","2,335","2,501","2,729","2,924"
자본총계(지배),"1,963","2,085","2,318","2,915","2,335","2,482","2,711","2,915"
자본총계(비지배),,,,,,19,18,
자본금,850,850,850,850,850,850,850,850
영업활동현금흐름,368,335,444,768,-85,190,101,
투자활동현금흐름,-296,-319,-388,-401,-67,-101,-63,
재무활동현금흐름,-105,-31,98,-62,115,-51,27,
CAPEX,299,285,368,396,65,38,61,
FCF,69,50,76,440,-149,152,40,
이자발생부채,678,709,860,,978,"1,003","1,036",
영업이익률,7.37,7.09,9.49,13.19,7.39,11.44,16.38,16.35
순이익률,5.71,4.78,6.54,10.52,6.77,9.21,13.37,11.69
ROE(%),11.05,9.06,13.62,25.81,13.57,14.74,19.61,
ROA(%),6.95,5.76,8.45,15.85,7.96,8.87,11.73,
부채비율,55.96,56.61,65.29,59.90,72.30,70.90,69.84,59.90
자본유보율,130.98,145.34,172.75,,174.71,191.99,218.98,
EPS(원),"1,226","1,078","1,764","3,973",548,864,"1,349","1,244"
PER(배),10.56,14.65,13.83,13.72,18.74,20.25,14.26,
BPS(원),"11,549","12,267","13,638","17,147","13,736","14,599","15,949","17,147"
PBR(배),1.12,1.29,1.79,3.18,2.42,2.83,2.59,3.18
현금DPS(원),300,350,450,668,,,,
현금배당수익률,2.32,2.22,1.84,1.23,,,,
현금배당성향(%),24.47,32.46,25.51,16.82,0.00,,0.00,
발행주식수(보통주),"17,000,000","17,000,000","17,000,000",,"17,000,000","17,000,000","17,000,000",
