0,1,2,3,4,5,6,7,8
에이프로(IT),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,606,674,490,768,227,82,6,
영업이익,72,104,11,-4,3,-24,-40,
영업이익(발표기준),72,104,11,,3,-24,-40,
세전계속사업이익,60,99,10,0,4,-22,-34,
당기순이익,71,76,9,-3,4,-21,-33,
당기순이익(지배),71,76,9,-3,4,-21,-33,
당기순이익(비지배),,,0,,0,0,0,
자산총계,362,497,741,700,843,854,787,700
부채총계,285,285,156,110,258,287,253,110
자본총계,78,212,586,580,586,566,534,580
자본총계(지배),78,212,584,580,584,564,532,580
자본총계(비지배),,,2,,2,2,2,
자본금,16,25,34,30,34,34,34,30
영업활동현금흐름,33,91,-48,40,-39,127,-11,
투자활동현금흐름,-2,-35,-211,40,-34,-22,-16,
재무활동현금흐름,56,-10,276,0,-3,-5,-3,
CAPEX,6,29,52,0,49,19,5,
FCF,27,61,-100,40,-88,109,-16,
이자발생부채,61,55,6,,7,4,4,
영업이익률,11.87,15.41,2.23,-0.52,1.12,-28.95,-653.37,
순이익률,11.71,11.25,1.91,-0.39,1.60,-25.12,-532.85,
ROE(%),118.30,52.43,,-0.52,,,-12.93,
ROA(%),28.76,17.64,,-0.42,,,-9.49,
부채비율,367.52,134.77,26.63,18.97,43.97,50.73,47.51,18.97
자본유보율,308.09,495.56,"1,430.50",,"1,441.29","1,381.67","1,286.21",
EPS(원),852,730,79,-22,27,-149,-239,
PER(배),,,235.77,N/A,,N/A,N/A,
BPS(원),747,"2,032","4,244","4,111","4,246","4,106","3,870","4,111"
PBR(배),0.00,0.00,8.78,4.07,8.89,9.85,8.79,4.07
현금DPS(원),0,0,0,0,0,0,0,
현금배당수익률,,,0.00,0.00,,,,
현금배당성향(%),,0.00,0.00,,,,0.00,
발행주식수(보통주),"9,799,998","9,873,998","13,761,252",,"13,761,252","13,761,252","13,761,252",
