0,1,2,3,4,5,6,7,8
오스테오닉(건강관리),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,91,112,126,,32,36,43,
영업이익,1,5,2,,-6,-6,10,
영업이익(발표기준),1,5,2,,-6,-6,10,
세전계속사업이익,-65,-1,-65,,-23,-37,10,
당기순이익,-66,5,-54,,-25,-19,-1,
당기순이익(지배),-66,5,-54,,-25,-19,-1,
당기순이익(비지배),,,,,,,,
자산총계,440,523,633,,618,631,646,
부채총계,155,234,390,,293,300,318,
자본총계,285,290,243,,324,331,328,
자본총계(지배),285,290,243,,324,331,328,
자본총계(비지배),,,,,,,,
자본금,42,42,65,,81,84,84,
영업활동현금흐름,3,-25,28,,-6,8,13,
투자활동현금흐름,-116,-91,-101,,81,-82,-8,
재무활동현금흐름,175,68,121,,-3,-8,-5,
CAPEX,53,59,9,,1,5,5,
FCF,-49,-84,18,,-6,3,8,
이자발생부채,105,195,342,,245,148,250,
영업이익률,1.49,4.30,1.81,,-17.59,-16.94,23.57,
순이익률,-73.05,4.47,-42.65,,-78.49,-51.48,-1.35,
ROE(%),-36.95,1.74,-20.21,,-24.96,-20.59,-19.38,
ROA(%),-18.02,1.03,-9.30,,-13.35,-10.36,-9.63,
부채비율,54.40,80.67,160.82,,90.38,90.57,96.66,
자본유보율,570.31,575.64,272.01,,301.63,292.81,292.12,
EPS(원),-556,40,-421,,-169,-112,-3,
PER(배),N/A,54.02,N/A,,N/A,N/A,N/A,
BPS(원),"2,259","2,296","1,880",,"2,029","1,992","1,975",
PBR(배),1.21,0.93,1.60,,1.94,2.27,1.90,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,,
발행주식수(보통주),"12,617,051","12,617,051","13,057,051",,"16,129,968","16,773,054","16,773,054",
