0,1,2,3,4,5,6,7,8
넥스트사이언스(필수소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,132,300,354,,108,123,115,
영업이익,-40,57,-142,,-24,-32,-35,
영업이익(발표기준),-40,57,-142,,-24,-32,-35,
세전계속사업이익,-128,-111,-303,,-36,-25,-36,
당기순이익,-119,-229,-301,,-36,-25,-36,
당기순이익(지배),-113,-229,-293,,-32,-22,-28,
당기순이익(비지배),-6,0,-8,,-4,-2,-7,
자산총계,"1,600","1,294","1,308",,"1,314","1,313","1,661",
부채총계,876,483,571,,567,279,541,
자본총계,724,811,736,,747,"1,035","1,120",
자본총계(지배),688,757,658,,673,962,"1,048",
자본총계(비지배),36,54,78,,74,73,72,
자본금,113,142,164,,168,203,210,
영업활동현금흐름,6,-64,-133,,-20,-10,-52,
투자활동현금흐름,-618,164,-78,,45,-32,-386,
재무활동현금흐름,816,-131,172,,4,21,354,
CAPEX,25,5,83,,4,4,0,
FCF,-19,-70,-216,,-24,-13,-52,
이자발생부채,624,262,338,,338,159,366,
영업이익률,-30.53,18.99,-40.09,,-22.00,-25.64,-30.12,
순이익률,-90.01,-76.16,-85.01,,-33.22,-19.96,-30.81,
ROE(%),,-31.73,-41.41,,-37.20,-32.97,-30.11,
ROA(%),,-15.80,-23.12,,-21.78,-22.36,-19.20,
부채비율,121.12,59.62,77.63,,75.85,26.92,48.35,
자본유보율,509.91,435.34,343.81,,338.15,403.66,428.83,
EPS(원),-546,-937,-926,,-97,-60,-68,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"3,056","2,662","2,013",,"2,007","2,371","2,499",
PBR(배),2.00,3.04,2.68,,3.84,7.15,11.70,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,0.00,0.00,
발행주식수(보통주),"22,510,021","28,434,137","32,699,622",,"33,559,782","40,575,354","41,915,837",
