0,1,2,3,4,5,6,7,8
미래아이앤지(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,64,75,58,,19,23,16,
영업이익,-14,1,7,,2,8,-3,
영업이익(발표기준),-14,1,7,,2,8,-3,
세전계속사업이익,-108,89,245,,20,7,-4,
당기순이익,-108,140,197,,16,6,-4,
당기순이익(지배),-108,140,197,,16,6,-4,
당기순이익(비지배),0,0,0,,,,,
자산총계,576,723,923,,948,951,"1,225",
부채총계,24,27,29,,38,36,314,
자본총계,551,696,895,,910,915,911,
자본총계(지배),551,695,895,,910,915,911,
자본총계(비지배),,1,,,,,,
자본금,518,129,129,,129,129,129,
영업활동현금흐름,-30,-22,30,,7,16,0,
투자활동현금흐름,-5,23,330,,100,-17,-21,
재무활동현금흐름,-3,-2,-1,,0,0,0,
CAPEX,2,1,16,,0,0,1,
FCF,-32,-23,14,,7,16,-1,
이자발생부채,0,3,2,,1,1,267,
영업이익률,-22.09,1.84,11.91,,12.72,36.64,-17.02,
순이익률,-168.25,187.52,340.92,,85.15,24.63,-22.66,
ROE(%),-17.96,22.50,24.75,,23.00,3.26,2.53,
ROA(%),-17.16,21.59,23.90,,21.69,3.14,2.13,
부채비율,4.42,3.90,3.19,,4.20,3.97,34.45,
자본유보율,9.01,444.14,597.93,,611.66,615.31,612.65,
EPS(원),-84,108,152,,13,4,-3,
PER(배),N/A,3.00,2.59,,3.58,31.23,30.26,
BPS(원),428,540,695,,707,711,708,
PBR(배),0.77,0.60,0.57,,0.73,0.99,0.75,
현금DPS(원),0,,,,,,,
현금배당수익률,0.00,,,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"129,484,149","129,484,148","129,484,148",,"129,484,148","129,484,148","129,484,148",
