0,1,2,3,4,5,6,7,8
맥스트(IT),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,,12,20,,8,2,3,
영업이익,,-17,-25,,-12,-10,-11,
영업이익(발표기준),,-17,-25,,-12,-10,-11,
세전계속사업이익,,-97,-89,,-12,-10,-11,
당기순이익,,-97,-89,,-12,-10,-11,
당기순이익(지배),,-97,-89,,-12,-10,-11,
당기순이익(비지배),,,,,,,,
자산총계,,76,70,,59,56,196,
부채총계,,189,26,,25,31,33,
자본총계,,-113,44,,34,25,163,
자본총계(지배),,-113,44,,34,25,163,
자본총계(비지배),,,,,,,,
자본금,,5,36,,38,38,43,
영업활동현금흐름,,-12,-16,,-13,-3,,
투자활동현금흐름,,-6,-8,,0,0,,
재무활동현금흐름,,68,-2,,1,-1,,
CAPEX,,1,5,,0,1,,
FCF,,-14,-22,,-13,-4,0,
이자발생부채,,182,16,,15,14,13,
영업이익률,,-140.78,-126.87,,-163.78,-452.16,-407.29,
순이익률,,-799.68,-449.95,,-164.80,-462.13,-409.45,
ROE(%),,,257.01,,,,,
ROA(%),,,-122.29,,,,,
부채비율,,-167.59,59.95,,73.23,124.40,20.51,
자본유보율,,"-2,637.02",3.02,,-20.12,-47.57,266.73,
EPS(원),,"-1,577","-1,225",,-166,-137,-129,
PER(배),,,,,,,,
BPS(원),,"-1,550",597,,455,333,"1,908",
PBR(배),,0.00,0.00,,0.00,0.00,24.48,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,,,,,,,,
현금배당성향(%),,0.00,0.00,,0.00,0.00,0.00,
발행주식수(보통주),"3,819,200","4,574,757","7,283,491",,"7,503,491","7,503,491","8,542,491",
