0,1,2,3,4,5,6,7,8
호전실업(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"3,133","3,098","2,925",,556,533,"1,295",
영업이익,108,193,15,,-24,-25,192,
영업이익(발표기준),108,193,15,,-24,-25,192,
세전계속사업이익,58,83,-111,,-12,-41,208,
당기순이익,46,27,-175,,-18,-30,162,
당기순이익(지배),48,28,-173,,-17,-30,160,
당기순이익(비지배),-2,-1,-2,,0,0,2,
자산총계,"2,875","2,923","2,721",,"2,984","3,327","3,524",
부채총계,"1,610","1,678","1,649",,"1,910","2,279","2,281",
자본총계,"1,265","1,245","1,072",,"1,075","1,048","1,242",
자본총계(지배),"1,260","1,240","1,071",,"1,072","1,046","1,238",
자본총계(비지배),,4,2,,2,2,4,
자본금,50,50,50,,50,50,50,
영업활동현금흐름,56,54,79,,-227,-243,251,
투자활동현금흐름,-55,22,-99,,-11,-35,-27,
재무활동현금흐름,-84,-40,39,,170,305,-9,
CAPEX,119,131,50,,9,11,5,
FCF,-63,-77,30,,-236,-254,246,
이자발생부채,"1,250","1,286","1,224",,"1,425","1,742","1,749",
영업이익률,3.43,6.24,0.53,,-4.30,-4.65,14.87,
순이익률,1.47,0.89,-6.00,,-3.15,-5.62,12.48,
ROE(%),3.88,2.26,-14.99,,-13.83,-11.08,-0.30,
ROA(%),1.61,0.95,-6.21,,-5.12,-3.67,-0.11,
부채비율,127.28,134.82,153.84,,177.67,217.48,183.66,
자본유보율,"3,100.37","3,108.62","2,768.85",,"2,703.15","2,645.61","3,027.32",
EPS(원),555,327,"-2,005",,-197,-347,"1,852",
PER(배),16.67,44.41,N/A,,N/A,N/A,N/A,
BPS(원),"15,468","15,230","13,144",,"13,168","12,839","15,199",
PBR(배),0.60,0.95,0.70,,0.77,1.13,0.97,
현금DPS(원),250,250,200,,0,0,0,
현금배당수익률,2.70,1.72,2.19,,,,,
현금배당성향(%),42.46,72.15,-9.40,,,,,
발행주식수(보통주),"8,000,000","8,000,000","8,000,000",,"8,000,000","8,000,000","8,000,000",
