0,1,2,3,4,5,6,7,8
율촌화학(소재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"4,898","5,066","5,207",,"1,349","1,362","1,340",
영업이익,178,258,267,,40,25,10,
영업이익(발표기준),178,258,267,,40,25,10,
세전계속사업이익,178,234,222,,43,20,11,
당기순이익,147,182,202,,34,17,8,
당기순이익(지배),147,182,202,,34,17,8,
당기순이익(비지배),0,,,,,,,
자산총계,"6,142","6,065","6,133",,"6,101","6,577","6,539",
부채총계,"2,780","2,645","2,657",,"2,713","3,172","3,124",
자본총계,"3,362","3,420","3,476",,"3,388","3,405","3,415",
자본총계(지배),"3,360","3,420","3,476",,"3,388","3,405","3,415",
자본총계(비지배),,,,,,,,
자본금,148,148,148,,148,148,148,
영업활동현금흐름,207,395,584,,102,117,45,
투자활동현금흐름,-406,-196,-174,,-90,-488,-178,
재무활동현금흐름,225,-152,-241,,-116,460,-15,
CAPEX,517,261,207,,100,108,78,
FCF,-310,133,377,,3,10,-33,
이자발생부채,"1,649","1,633","1,513",,"1,403","1,988","1,978",
영업이익률,3.63,5.10,5.13,,2.94,1.86,0.71,
순이익률,3.01,3.60,3.88,,2.53,1.26,0.59,
ROE(%),,5.37,5.85,,5.00,3.59,3.00,
ROA(%),,2.98,3.31,,2.76,1.94,1.61,
부채비율,82.69,77.34,76.43,,80.09,93.17,91.46,
자본유보율,"2,173.88","2,213.86","2,253.95",,"2,192.87","2,204.14","2,209.23",
EPS(원),593,734,814,,138,69,32,
PER(배),21.74,19.06,25.26,,29.93,45.01,58.70,
BPS(원),"13,549","13,790","14,018",,"13,661","13,728","13,771",
PBR(배),0.95,1.02,1.47,,1.49,1.62,1.77,
현금DPS(원),500,500,500,,0,0,0,
현금배당수익률,3.88,3.57,2.43,,,,,
현금배당성향(%),84.26,68.09,61.45,,0.00,0.00,0.00,
발행주식수(보통주),"24,800,000","24,800,000","24,800,000",,"24,800,000","24,800,000","24,800,000",
