0,1,2,3,4,5,6,7,8
라이온켐텍(산업재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"1,379","1,561","1,326",,345,363,358,
영업이익,28,115,159,,25,32,27,
영업이익(발표기준),28,115,159,,25,32,27,
세전계속사업이익,25,135,94,,40,32,39,
당기순이익,19,107,77,,31,25,30,
당기순이익(지배),19,107,77,,31,25,30,
당기순이익(비지배),,,,,,,,
자산총계,"1,337","1,328","1,375",,"1,412","1,387","1,357",
부채총계,316,238,262,,303,247,187,
자본총계,"1,022","1,090","1,114",,"1,109","1,140","1,171",
자본총계(지배),"1,022","1,090","1,114",,"1,109","1,140","1,171",
자본총계(비지배),,,,,,,,
자본금,77,92,94,,94,94,94,
영업활동현금흐름,52,70,226,,11,-23,14,
투자활동현금흐름,-220,-52,4,,2,-4,-10,
재무활동현금흐름,34,-71,-30,,-3,-42,-44,
CAPEX,131,70,17,,2,4,6,
FCF,-78,0,209,,8,-27,8,
이자발생부채,154,126,151,,148,142,98,
영업이익률,2.04,7.39,11.96,,7.32,8.92,7.43,
순이익률,1.36,6.86,5.81,,9.05,6.96,8.45,
ROE(%),1.79,10.14,6.99,,6.46,6.42,4.11,
ROA(%),1.45,8.03,5.70,,5.06,5.17,3.39,
부채비율,30.90,21.84,23.48,,27.33,21.66,15.93,
자본유보율,"1,321.02","1,165.47","1,183.60",,"1,189.29","1,222.54","1,254.53",
EPS(원),100,567,408,,165,134,160,
PER(배),79.51,13.68,18.54,,22.68,29.18,38.43,
BPS(원),"5,561","5,936","6,204",,"6,178","6,353","6,521",
PBR(배),1.42,1.31,1.22,,1.37,1.75,1.49,
현금DPS(원),163,146,200,,0,0,0,
현금배당수익률,2.06,1.88,2.65,,,,,
현금배당성향(%),158.11,24.99,46.60,,0.00,0.00,0.00,
발행주식수(보통주),"18,893,576","18,893,576","18,893,576",,"18,893,576","18,893,576","18,893,576",
