0,1,2,3,4,5,6,7,8
영보화학(소재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,439","1,312","1,074",,258,250,230,
영업이익,72,84,44,,8,15,8,
영업이익(발표기준),72,84,44,,8,15,8,
세전계속사업이익,81,88,42,,5,14,10,
당기순이익,57,48,27,,0,6,14,
당기순이익(지배),57,51,28,,0,6,14,
당기순이익(비지배),-1,-4,-2,,,,,
자산총계,"1,761","1,808","1,747",,"1,727","1,724","1,756",
부채총계,326,341,272,,252,237,235,
자본총계,"1,435","1,467","1,475",,"1,475","1,486","1,521",
자본총계(지배),"1,419","1,455","1,475",,"1,475","1,486","1,521",
자본총계(비지배),,13,,,,,,
자본금,100,100,100,,100,100,100,
영업활동현금흐름,141,45,91,,39,70,27,
투자활동현금흐름,-187,-77,-68,,-14,1,-40,
재무활동현금흐름,-21,55,-57,,-7,-14,0,
CAPEX,195,88,63,,20,0,28,
FCF,-54,-43,28,,19,70,0,
이자발생부채,46,125,91,,87,91,95,
영업이익률,5.03,6.44,4.11,,3.23,6.16,3.56,
순이익률,3.93,3.62,2.48,,0.18,2.51,6.19,
ROE(%),4.07,3.56,1.94,,1.96,2.91,2.67,
ROA(%),3.19,2.66,1.50,,1.58,2.44,2.25,
부채비율,22.69,23.23,18.44,,17.11,15.97,15.44,
자본유보율,"1,324.63","1,352.53","1,369.86",,"1,355.71","1,361.13","1,375.37",
EPS(원),287,256,142,,2,31,71,
PER(배),13.01,13.61,26.07,,29.17,25.68,22.23,
BPS(원),"7,278","7,460","7,565",,"7,562","7,622","7,799",
PBR(배),0.51,0.47,0.49,,0.55,0.72,0.57,
현금DPS(원),100,100,75,,,,,
현금배당수익률,2.68,2.87,2.02,,,,,
현금배당성향(%),34.02,38.08,51.46,,0.00,,0.00,
발행주식수(보통주),"20,000,000","20,000,000","20,000,000",,"20,000,000",,,
