0,1,2,3,4,5,6,7,8
에스맥(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,414","1,680","2,201",,250,216,250,
영업이익,122,107,167,,-41,-34,-61,
영업이익(발표기준),122,107,167,,-41,-34,-61,
세전계속사업이익,82,-136,291,,29,-102,-94,
당기순이익,85,-139,263,,29,-107,-97,
당기순이익(지배),73,-144,326,,1,-12,-63,
당기순이익(비지배),12,4,-62,,29,-94,-33,
자산총계,"3,417","3,498","4,422",,"4,537","4,681","4,856",
부채총계,"1,050","1,138",864,,897,843,"1,084",
자본총계,"2,367","2,360","3,558",,"3,640","3,838","3,771",
자본총계(지배),"2,254","2,212","2,895",,"2,922","3,211","3,175",
자본총계(비지배),,147,663,,718,627,596,
자본금,442,466,522,,522,567,567,
영업활동현금흐름,161,227,392,,-17,-54,-50,
투자활동현금흐름,-982,-98,-89,,-680,417,-819,
재무활동현금흐름,824,25,620,,-16,302,-41,
CAPEX,17,219,118,,3,10,9,
FCF,144,7,274,,-20,-65,-59,
이자발생부채,528,542,587,,600,614,691,
영업이익률,8.63,6.38,7.61,,-16.40,-15.81,-24.35,
순이익률,5.98,-8.29,11.95,,11.67,-49.29,-38.68,
ROE(%),4.01,-6.43,12.75,,6.92,-2.82,-3.70,
ROA(%),3.14,-4.03,6.64,,3.81,-5.01,-5.75,
부채비율,44.33,48.24,24.30,,24.65,21.95,28.75,
자본유보율,426.92,389.59,469.91,,469.78,476.86,465.81,
EPS(원),35,-65,128,,0,-4,-22,
PER(배),28.89,N/A,14.06,,20.42,N/A,N/A,
BPS(원),"1,020",950,"1,125",,"1,135","1,149","1,135",
PBR(배),0.99,1.37,1.60,,1.29,1.22,1.05,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,0.00,0.00,
발행주식수(보통주),"220,938,274","232,929,770","261,145,602",,"261,145,602","283,260,138","283,520,250",
