0,1,2,3,4,5,6,7,8
한화플러스제2호스팩(금융),,,,,"2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,,,,,,0,0,
영업이익,,,,,,0,0,
영업이익(발표기준),,,,,,0,0,
세전계속사업이익,,,,,,0,0,
당기순이익,,,,,,0,0,
당기순이익(지배),,,,,,0,0,
당기순이익(비지배),,,,,,0,0,
자산총계,,,,,,15,89,
부채총계,,,,,,10,10,
자본총계,,,,,,5,78,
자본총계(지배),,,,,,5,78,
자본총계(비지배),,,,,,,,
자본금,,,,,,0,4,
영업활동현금흐름,,,,,,0,0,
투자활동현금흐름,,,,,,0,-75,
재무활동현금흐름,,,,,,15,74,
CAPEX,,,,,,,,
FCF,,,,,,,,
이자발생부채,,,,,,10,10,
영업이익률,,,,,,,,
순이익률,,,,,,,,
ROE(%),,,,,,,,
ROA(%),,,,,,,,
부채비율,,,,,,212.02,13.07,
자본유보율,,,,,,"1,076.42","1,786.85",
EPS(원),,,,,,-49,1,
PER(배),,,,,,,,
BPS(원),,,,,,"1,176","1,887",
PBR(배),,,,,,0.00,1.38,
현금DPS(원),,,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),,,,,,,0.00,
발행주식수(보통주),,,,,,"410,000","4,160,000",
