0,1,2,3,4,5,6,7,8
KTis(산업재),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"4,508","4,510","4,536",,"1,122","1,132","1,210",
영업이익,90,138,90,,55,45,45,
영업이익(발표기준),90,138,90,,55,45,45,
세전계속사업이익,101,127,100,,64,50,43,
당기순이익,79,92,74,,50,38,35,
당기순이익(지배),79,92,74,,50,38,35,
당기순이익(비지배),,,,,,,,
자산총계,"2,292","3,118","2,943",,"2,964","3,215","3,496",
부채총계,690,"1,436","1,269",,"1,232","1,439","1,725",
자본총계,"1,602","1,683","1,674",,"1,732","1,776","1,771",
자본총계(지배),"1,602","1,683","1,674",,"1,732","1,776","1,771",
자본총계(비지배),,,,,,,,
자본금,174,174,174,,174,174,174,
영업활동현금흐름,53,366,224,,54,230,148,
투자활동현금흐름,-93,-210,44,,95,-705,-6,
재무활동현금흐름,-27,-217,-237,,-64,136,-137,
CAPEX,13,37,16,,43,-37,4,
FCF,41,329,208,,11,268,144,
이자발생부채,0,773,515,,534,695,885,
영업이익률,1.99,3.05,1.98,,4.94,3.95,3.68,
순이익률,1.75,2.04,1.63,,4.43,3.36,2.90,
ROE(%),4.92,5.60,4.40,,4.22,4.36,4.64,
ROA(%),3.49,3.40,2.44,,2.36,2.43,2.48,
부채비율,43.05,85.31,75.81,,71.10,80.99,97.42,
자본유보율,868.14,911.30,916.07,,928.53,951.34,971.93,
EPS(원),227,264,212,,143,109,101,
PER(배),10.77,8.70,12.13,,14.51,14.54,10.88,
BPS(원),"4,737","4,975","5,063",,"5,338","5,474","5,457",
PBR(배),0.52,0.46,0.51,,0.56,0.58,0.47,
현금DPS(원),80,90,80,,0,0,0,
현금배당수익률,3.27,3.91,3.11,,,,,
현금배당성향(%),34.25,33.08,35.91,,0.00,0.00,0.00,
발행주식수(보통주),"34,802,000","34,802,000","34,802,000",,"34,802,000","34,802,000","34,802,000",
