0,1,2,3,4,5,6,7,8
휴온스글로벌(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"3,787","4,494","5,230",,"1,316","1,437","1,454",
영업이익,680,729,892,,205,195,191,
영업이익(발표기준),680,729,892,,205,195,191,
세전계속사업이익,773,712,"1,118",,196,180,353,
당기순이익,608,573,910,,157,141,148,
당기순이익(지배),289,267,427,,73,66,44,
당기순이익(비지배),319,307,483,,84,76,103,
자산총계,"6,729","7,422","9,490",,"9,792","10,608","12,258",
부채총계,"1,342","1,604","2,936",,"3,199","3,676","3,573",
자본총계,"5,386","5,818","6,554",,"6,594","6,932","8,685",
자본총계(지배),"3,622","3,785","4,128",,"4,139","4,204","5,547",
자본총계(비지배),,"2,033","2,426",,"2,455","2,729","3,138",
자본금,52,55,57,,60,60,60,
영업활동현금흐름,534,655,906,,255,-303,317,
투자활동현금흐름,-635,-560,"-1,662",,-545,-319,-602,
재무활동현금흐름,-29,-58,"1,120",,92,501,783,
CAPEX,526,353,641,,48,936,319,
FCF,8,302,265,,207,"-1,239",-2,
이자발생부채,653,778,"1,923",,"2,048","2,447","2,204",
영업이익률,17.95,16.22,17.06,,15.60,13.56,13.15,
순이익률,16.05,12.76,17.41,,11.94,9.84,10.15,
ROE(%),8.22,7.20,10.79,,10.83,9.89,7.00,
ROA(%),9.47,8.11,10.77,,10.62,9.02,7.56,
부채비율,24.92,27.56,44.80,,48.51,53.02,41.14,
자본유보율,"7,134.48","7,185.46","7,536.72",,"7,223.84","7,332.70","9,558.58",
EPS(원),"2,290","2,112","3,383",,579,519,352,
PER(배),16.71,15.13,8.25,,8.61,20.13,22.12,
BPS(원),"28,842","30,148","33,078",,"33,338","33,860","44,678",
PBR(배),1.39,1.11,0.88,,0.92,1.98,1.37,
현금DPS(원),412,346,363,,0,0,0,
현금배당수익률,1.08,1.08,1.30,,,,,
현금배당성향(%),17.89,16.29,10.61,,0.00,0.00,0.00,
발행주식수(보통주),"12,621,492","12,621,492","12,621,492",,"12,621,492","12,621,492","12,621,492",
