0,1,2,3,4,5,6,7,8
동일기연(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,269,290,253,,65,74,62,
영업이익,-14,9,2,,5,1,1,
영업이익(발표기준),-14,9,2,,5,1,1,
세전계속사업이익,-17,21,6,,37,21,27,
당기순이익,-8,21,1,,35,19,21,
당기순이익(지배),-2,28,8,,35,19,22,
당기순이익(비지배),-5,-8,-7,,0,0,-1,
자산총계,611,584,577,,614,638,675,
부채총계,50,61,53,,50,53,65,
자본총계,561,523,524,,564,585,610,
자본총계(지배),551,521,528,,559,581,607,
자본총계(비지배),,2,-4,,4,4,3,
자본금,48,49,50,,50,50,50,
영업활동현금흐름,5,47,52,,23,-12,41,
투자활동현금흐름,115,-44,74,,-39,-27,-29,
재무활동현금흐름,-81,-54,-14,,0,-2,0,
CAPEX,5,2,8,,2,1,1,
FCF,0,45,45,,21,-13,40,
이자발생부채,0,16,16,,8,7,8,
영업이익률,-5.06,3.17,0.76,,8.28,1.52,1.36,
순이익률,-2.91,7.18,0.35,,53.32,25.21,34.29,
ROE(%),-0.40,5.30,1.53,,8.54,11.48,12.91,
ROA(%),-1.18,3.48,0.15,,6.63,9.42,11.20,
부채비율,9.00,11.61,10.07,,8.85,9.04,10.62,
자본유보율,"1,730.12","1,025.51","1,025.31",,"1,075.74","1,114.79","1,160.09",
EPS(원),-33,678,221,,955,514,601,
PER(배),N/A,17.20,53.90,,10.20,9.85,6.79,
BPS(원),"12,909","15,191","15,404",,"16,326","16,946","17,715",
PBR(배),0.91,0.77,0.77,,0.79,1.01,0.78,
현금DPS(원),35,36,42,,0,0,0,
현금배당수익률,0.30,0.31,0.35,,,,,
현금배당성향(%),-57.08,4.34,17.93,,0.00,,0.00,
발행주식수(보통주),"7,097,396","3,635,073","3,635,073",,"3,635,073","3,635,073","3,635,073",
