0,1,2,3,4,5,6,7,8
태광산업(소재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"31,088","22,607","17,406",,"5,645","6,198","6,804",
영업이익,"3,315","1,920",535,,844,"1,300","1,037",
영업이익(발표기준),"3,315","1,920",535,,844,"1,300","1,037",
세전계속사업이익,"3,438","1,500","2,229",,"1,080","1,549","1,243",
당기순이익,"2,491","1,675","1,083",,832,"1,177",931,
당기순이익(지배),"2,141","1,361","1,058",,832,"1,175",928,
당기순이익(비지배),350,315,25,,0,3,3,
자산총계,"45,027","43,571","40,602",,"42,908","45,870","47,692",
부채총계,"9,977","8,733","7,251",,"8,179","8,752","9,318",
자본총계,"35,050","34,838","33,351",,"34,729","37,117","38,374",
자본총계(지배),"30,863","31,790","33,061",,"34,438","36,824","38,078",
자본총계(비지배),,"3,049",290,,290,293,296,
자본금,56,56,56,,56,56,56,
영업활동현금흐름,"3,581","3,714","1,669",,350,"1,035","1,072",
투자활동현금흐름,"-3,870","1,468","-3,529",,335,101,-811,
재무활동현금흐름,-163,"-3,476",-74,,-38,-96,-29,
CAPEX,817,828,"1,273",,124,269,224,
FCF,"2,764","2,886",396,,226,766,848,
이자발생부채,970,"1,379","1,200",,"1,204","1,124","1,154",
영업이익률,10.66,8.49,3.08,,14.94,20.98,15.25,
순이익률,8.01,7.41,6.22,,14.74,18.99,13.68,
ROE(%),7.39,4.34,3.26,,3.79,5.66,7.09,
ROA(%),5.79,3.78,2.57,,2.84,4.61,5.73,
부채비율,28.46,25.07,21.74,,23.55,23.58,24.28,
자본유보율,"56,497.53","58,834.95","60,940.36",,"62,408.64","64,518.45","67,150.81",
EPS(원),"192,300","122,200","95,038",,"74,688","105,494","83,355",
PER(배),6.86,8.67,8.43,,8.11,6.56,4.87,
BPS(원),"3,667,047","3,777,146","3,928,195",,"4,091,877","4,375,333","4,524,289",
PBR(배),0.36,0.28,0.20,,0.22,0.27,0.25,
현금DPS(원),"3,000","1,550","1,550",,,,,
현금배당수익률,0.23,0.15,0.19,,,,,
현금배당성향(%),1.18,0.96,1.23,,,,0.00,
발행주식수(보통주),"1,113,400","1,113,400","1,113,400",,"1,113,400",,,
