0,1,2,3,4,5,6,7,8
다보링크(IT),"2018/12
									
(GAAP개별)","2019/12
									
(GAAP개별)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,362,434,635,759,,,196,
영업이익,-5,7,55,2,,,-33,
영업이익(발표기준),-5,7,55,,,,-33,
세전계속사업이익,-7,9,56,-138,,,-168,
당기순이익,-7,9,64,-138,,,-168,
당기순이익(지배),-7,9,64,-138,,,-168,
당기순이익(비지배),,,,,,,,
자산총계,176,219,310,409,,,479,409
부채총계,140,174,195,243,,,225,243
자본총계,36,45,115,166,,,254,166
자본총계(지배),36,45,115,166,,,254,166
자본총계(비지배),,,,,,,,
자본금,15,15,15,205,,,41,205
영업활동현금흐름,67,-7,-32,-147,,,,
투자활동현금흐름,-12,-2,-9,-4,,,,
재무활동현금흐름,-24,17,27,216,,,,
CAPEX,5,2,6,4,,,,
FCF,62,-9,-38,-151,,0,0,
이자발생부채,71,88,117,,,,148,
영업이익률,-1.32,1.53,8.71,0.26,,,-16.66,
순이익률,-2.06,2.16,10.09,-18.18,,,-85.77,
ROE(%),-16.17,23.16,80.19,-98.37,,,,
ROA(%),-4.09,4.75,24.23,-38.41,,,,
부채비율,392.09,385.06,170.23,146.39,,,88.60,146.39
자본유보율,141.71,205.03,674.10,,,,521.36,
EPS(원),-18,23,157,-337,,,-410,
PER(배),,,,N/A,,,,
BPS(원),87,110,280,406,,,621,406
PBR(배),,,,5.10,,,3.23,5.10
현금DPS(원),0,0,0,0,,0,,
현금배당수익률,,0.00,0.00,0.00,,,,
현금배당성향(%),,0.00,0.00,,,,0.00,
발행주식수(보통주),"40,910,160","40,910,160","40,910,160",,"40,910,160","40,910,160",,
