0,1,2,3,4,5,6,7,8
녹십자(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"13,349","13,571","15,041","16,134","2,822","3,876","4,657","4,781"
영업이익,502,417,503,"1,222",50,111,715,346
영업이익(발표기준),502,417,503,,50,111,715,
세전계속사업이익,502,-12,"1,045","2,031",228,108,796,919
당기순이익,342,-113,893,"1,572",175,75,581,534
당기순이익(지배),344,-36,810,"1,352",148,30,537,793
당기순이익(비지배),-2,-76,82,,28,44,44,
자산총계,"17,234","19,593","21,514","23,423","22,238","22,484","23,050","23,423"
부채총계,"5,972","7,752","8,821","9,430","9,524","9,699","9,639","9,430"
자본총계,"11,262","11,841","12,693","13,993","12,714","12,785","13,411","13,993"
자본총계(지배),"10,596","10,487","11,185","12,323","11,193","11,206","11,790","12,323"
자본총계(비지배),,"1,353","1,508",,"1,521","1,580","1,621",
자본금,584,584,584,582,584,584,584,582
영업활동현금흐름,144,403,360,"1,643",-122,395,68,
투자활동현금흐름,-861,"-1,779",297,-586,-339,-838,-108,
재무활동현금흐름,-45,"1,408",810,96,602,62,-337,
CAPEX,414,"1,275",829,669,285,213,191,
FCF,-270,-872,-469,931,-407,182,-123,
이자발생부채,"3,288","4,832","5,664",,"6,285","6,540","6,221",
영업이익률,3.76,3.07,3.34,7.57,1.76,2.87,15.35,7.23
순이익률,2.57,-0.83,5.93,9.74,6.21,1.92,12.48,11.17
ROE(%),3.28,-0.35,7.48,11.51,9.33,8.66,7.57,
ROA(%),2.00,-0.61,4.34,7.00,5.32,4.86,4.48,
부채비율,53.03,65.47,69.49,67.39,74.91,75.86,71.88,67.39
자본유보율,"1,760.95","1,737.88","1,872.74",,"1,868.65","1,873.50","1,972.05",
EPS(원),"2,946",-311,"6,935","11,572","1,263",260,"4,595","6,785"
PER(배),46.16,N/A,58.54,16.38,42.08,41.07,44.91,
BPS(원),"92,841","91,888","98,003","107,972","98,068","98,182","103,299","107,972"
PBR(배),1.46,1.44,4.14,1.76,3.68,3.35,3.21,1.76
현금DPS(원),"1,000","1,000","1,500","1,500",,,,
현금배당수익률,0.74,0.75,0.37,0.79,,,,
현금배당성향(%),33.15,-313.76,21.12,12.96,0.00,,0.00,
발행주식수(보통주),"11,686,538","11,686,538","11,686,538",,"11,686,538",,,
