0,1,2,3,4,5,6,7,8
에스에이티이엔지(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2020/12
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS연결)","2021/09(E)
									
(IFRS연결)"
매출액,391,375,362,,,,,
영업이익,13,-1,26,,,,,
영업이익(발표기준),13,-1,26,,,,,
세전계속사업이익,15,-5,23,,,,,
당기순이익,11,-4,23,,,,,
당기순이익(지배),8,5,28,,,,,
당기순이익(비지배),4,-9,-5,,,,,
자산총계,453,386,555,,482,,488,
부채총계,349,267,408,,331,,316,
자본총계,104,119,147,,151,,172,
자본총계(지배),101,113,140,,151,,164,
자본총계(비지배),3,7,7,,,,8,
자본금,16,16,17,,17,,17,
영업활동현금흐름,37,32,26,,,,,
투자활동현금흐름,2,0,-71,,,,,
재무활동현금흐름,-34,-1,71,,,,,
CAPEX,6,4,71,,,,,
FCF,31,28,-45,,0,,0,
이자발생부채,101,97,156,,83,,133,
영업이익률,3.35,-0.33,7.09,,,,,
순이익률,2.91,-1.10,6.33,,,,,
ROE(%),6.83,4.31,22.04,,,,,
ROA(%),2.67,-0.99,4.86,,,,,
부채비율,335.65,223.80,277.47,,218.85,,183.34,
자본유보율,378.73,410.35,587.29,,628.29,,727.87,
EPS(원),39,23,138,,,,,
PER(배),,,,,,,,
BPS(원),510,570,691,,743,,806,
PBR(배),,,,,,,,
현금DPS(원),0,0,0,,0,,0,
현금배당수익률,,,0.00,,,,,
현금배당성향(%),,,0.00,,,,,
발행주식수(보통주),"19,753,078","19,753,078","20,345,886",,"20,345,886","20,345,886","20,345,886",
