0,1,2,3,4,5,6,7,8
제주은행(금융),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"2,245","2,404","2,148",,485,500,517,
영업이익,358,372,216,,91,81,97,
영업이익(발표기준),358,372,216,,91,81,97,
세전계속사업이익,352,371,230,,92,83,97,
당기순이익,274,279,175,,78,63,75,
당기순이익(지배),274,279,175,,78,63,75,
당기순이익(비지배),,,,,,,,
자산총계,"59,809","61,929","65,318",,"65,123","66,508","68,217",
부채총계,"55,079","56,952","60,224",,"60,019","61,359","63,016",
자본총계,"4,730","4,977","5,094",,"5,104","5,149","5,201",
자본총계(지배),"4,730","4,977","5,094",,"5,104","5,149","5,201",
자본총계(비지배),,,,,,,,
자본금,"1,606","1,606","1,606",,"1,606","1,606","1,606",
영업활동현금흐름,-166,-88,-813,,423,45,607,
투자활동현금흐름,-839,345,-378,,-361,-679,-534,
재무활동현금흐름,"1,023",-444,"1,226",,-26,591,-5,
CAPEX,59,69,33,,0,3,27,
FCF,,,,,,,,
이자발생부채,"3,651","3,280","4,564",,"4,601","5,182","5,192",
영업이익률,15.93,15.47,10.07,,18.79,16.22,18.72,
순이익률,12.22,11.62,8.16,,16.08,12.51,14.51,
ROE(%),6.25,5.75,3.48,,3.89,3.83,4.52,
ROA(%),0.48,0.46,0.27,,0.31,0.30,0.35,
부채비율,"1,164.49","1,144.30","1,182.16",,"1,175.83","1,191.63","1,211.53",
자본유보율,194.44,209.82,217.12,,217.74,220.53,223.78,
EPS(원),"1,162",869,545,,243,195,234,
PER(배),4.01,4.66,6.07,,12.62,12.07,8.63,
BPS(원),"14,722","15,491","15,856",,"15,887","16,027","16,189",
PBR(배),0.32,0.26,0.21,,0.49,0.46,0.39,
현금DPS(원),100,100,100,,0,0,0,
현금배당수익률,2.15,2.47,3.02,,,,,
현금배당성향(%),11.71,11.50,18.34,,0.00,0.00,0.00,
발행주식수(보통주),"32,128,774","32,128,774","32,128,774",,"32,128,774","32,128,774",,
