0,1,2,3,4,5,6,7,8
엔텔스(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,623,602,567,,88,122,126,
영업이익,17,28,43,,-9,-16,3,
영업이익(발표기준),17,28,43,,-9,-16,3,
세전계속사업이익,34,33,74,,10,-13,15,
당기순이익,23,20,74,,8,-11,11,
당기순이익(지배),23,20,74,,8,-11,11,
당기순이익(비지배),,,,,,,,
자산총계,561,659,605,,561,592,599,
부채총계,154,237,114,,62,104,100,
자본총계,407,421,491,,498,488,499,
자본총계(지배),407,421,491,,498,488,499,
자본총계(비지배),,,,,,,,
자본금,34,34,34,,51,51,51,
영업활동현금흐름,-10,3,-58,,23,13,1,
투자활동현금흐름,-16,8,6,,-35,50,-51,
재무활동현금흐름,-3,-7,-5,,0,0,0,
CAPEX,5,3,7,,0,0,2,
FCF,-14,1,-65,,23,12,-2,
이자발생부채,0,6,4,,4,3,3,
영업이익률,2.72,4.62,7.54,,-9.86,-12.84,2.66,
순이익률,3.75,3.37,12.99,,8.66,-8.81,9.01,
ROE(%),5.89,4.91,16.15,,17.34,6.07,7.86,
ROA(%),4.18,3.33,11.65,,14.68,5.01,6.50,
부채비율,37.95,56.31,23.31,,12.53,21.37,20.03,
자본유보율,"1,106.89","1,165.80","1,379.33",,911.05,890.02,912.16,
EPS(원),228,198,719,,74,-105,111,
PER(배),30.73,31.75,8.44,,10.56,42.06,27.39,
BPS(원),"4,017","4,179","4,890",,"4,966","4,859","4,972",
PBR(배),1.74,1.51,1.24,,1.65,2.43,2.03,
현금DPS(원),0,0,,,,,,
현금배당수익률,0.00,0.00,,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"10,244,824","10,244,824","10,244,824",,"10,244,824","10,244,824","10,244,824",
