0,1,2,3,4,5,6,7,8
KH바텍(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,659","2,036","1,850","3,427",390,412,"1,438","1,194"
영업이익,-68,70,35,280,7,11,141,112
영업이익(발표기준),-68,70,35,,7,11,141,
세전계속사업이익,-260,5,-149,305,51,-11,188,161
당기순이익,-391,-116,-138,266,34,-26,187,134
당기순이익(지배),-390,-115,-137,261,34,-26,187,100
당기순이익(비지배),-1,-1,-1,,0,0,0,
자산총계,"2,986","2,834","2,949","3,925","3,122","3,204","4,389","3,925"
부채총계,"1,242",989,"1,197","1,786","1,330","1,434","2,304","1,786"
자본총계,"1,744","1,845","1,752","2,139","1,792","1,770","2,086","2,139"
자본총계(지배),"1,753","1,855","1,763","2,147","1,803","1,781","2,097","2,147"
자본총계(비지배),,-10,-11,,-11,-11,-11,
자본금,102,116,118,120,118,118,118,120
영업활동현금흐름,-129,109,100,293,-20,40,698,
투자활동현금흐름,-191,-372,-190,-439,-60,-60,-391,
재무활동현금흐름,213,50,271,181,6,42,93,
CAPEX,349,426,318,248,61,47,-4,
FCF,-479,-317,-218,-152,-80,-6,702,
이자발생부채,687,594,853,,872,919,919,
영업이익률,-4.10,3.43,1.91,8.16,1.78,2.75,9.83,9.38
순이익률,-23.57,-5.69,-7.46,7.76,8.67,-6.34,12.99,11.22
ROE(%),-20.27,-6.36,-7.58,13.36,-8.94,-7.69,2.48,
ROA(%),-12.64,-3.98,-4.78,7.73,-5.75,-4.85,1.26,
부채비율,71.24,53.62,68.30,83.46,74.25,81.05,110.47,83.46
자본유보율,"1,738.81","1,599.35","1,479.33",,"1,508.10","1,486.09","1,734.28",
EPS(원),"-1,935",-542,-582,"1,104",144,-110,789,422
PER(배),N/A,N/A,N/A,20.34,N/A,N/A,112.29,
BPS(원),"9,057","8,359","7,775","9,468","7,952","7,854","9,246","9,468"
PBR(배),0.90,2.75,2.62,2.37,2.80,2.79,2.55,2.37
현금DPS(원),0,0,0,0,0,0,,
현금배당수익률,0.00,0.00,0.00,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"20,350,017","23,191,108","23,673,903",,"23,673,903","23,673,903","23,677,442",
