0,1,2,3,4,5,6,7,8
지엔씨에너지(산업재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,261","1,683","1,610",,298,318,338,
영업이익,65,91,68,,9,11,17,
영업이익(발표기준),65,91,68,,9,11,17,
세전계속사업이익,94,99,12,,12,1,17,
당기순이익,74,81,6,,10,-5,15,
당기순이익(지배),68,67,29,,10,-4,15,
당기순이익(비지배),6,14,-23,,0,-1,0,
자산총계,"1,272","1,424","1,460",,"1,506","1,609","1,612",
부채총계,443,494,376,,420,491,478,
자본총계,829,930,"1,083",,"1,086","1,118","1,135",
자본총계(지배),744,806,844,,845,872,889,
자본총계(비지배),,125,240,,241,246,245,
자본금,83,83,83,,83,84,84,
영업활동현금흐름,96,1,173,,-89,-4,90,
투자활동현금흐름,-174,16,25,,24,71,-113,
재무활동현금흐름,-18,-1,-31,,-8,18,111,
CAPEX,87,32,27,,6,4,10,
FCF,8,-31,145,,-95,-7,80,
이자발생부채,208,187,116,,106,134,247,
영업이익률,5.17,5.38,4.24,,2.86,3.37,5.12,
순이익률,5.89,4.83,0.38,,3.28,-1.61,4.40,
ROE(%),9.69,8.65,3.55,,5.88,1.63,3.29,
ROA(%),6.15,6.03,0.43,,3.65,1.23,2.24,
부채비율,53.50,53.11,34.72,,38.63,43.96,42.09,
자본유보율,824.92,895.58,930.91,,932.94,958.89,977.10,
EPS(원),418,411,180,,58,-27,93,
PER(배),10.65,10.92,34.24,,19.48,65.32,26.60,
BPS(원),"4,686","5,077","5,385",,"5,395","5,510","5,619",
PBR(배),0.95,0.88,1.14,,1.07,1.00,0.82,
현금DPS(원),50,50,50,,0,0,0,
현금배당수익률,1.12,1.11,0.81,,,,,
현금배당성향(%),11.66,11.84,26.72,,0.00,0.00,0.00,
발행주식수(보통주),"16,295,828","16,295,828","16,295,828",,"16,295,828","16,448,909","16,448,909",
