0,1,2,3,4,5,6,7,8
코디엠(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,366,118,280,,124,113,117,
영업이익,-107,-50,-86,,-9,-21,-12,
영업이익(발표기준),-107,-50,-86,,-9,-21,-12,
세전계속사업이익,-104,32,-165,,-103,-16,-48,
당기순이익,-121,32,-165,,-103,-17,-48,
당기순이익(지배),-121,38,-129,,-98,-9,-45,
당기순이익(비지배),0,-6,-36,,-5,-7,-3,
자산총계,939,"1,246","1,250",,"1,287","1,272","1,285",
부채총계,375,618,492,,628,621,667,
자본총계,564,628,758,,659,651,618,
자본총계(지배),563,633,799,,705,705,674,
자본총계(비지배),1,-5,-41,,-46,-54,-57,
자본금,142,146,263,,263,268,274,
영업활동현금흐름,14,-203,-226,,-25,-6,-10,
투자활동현금흐름,-365,-97,41,,-57,-8,4,
재무활동현금흐름,400,185,182,,51,-4,10,
CAPEX,46,3,17,,1,0,0,
FCF,-33,-206,-243,,-26,-6,-10,
이자발생부채,288,462,363,,415,412,404,
영업이익률,-29.25,-42.78,-30.78,,-7.54,-18.68,-10.47,
순이익률,-33.19,27.16,-58.94,,-83.15,-14.70,-41.38,
ROE(%),-21.71,6.38,-18.00,,-26.17,0.27,-21.01,
ROA(%),-15.68,2.93,-13.24,,-16.79,-3.80,-16.84,
부채비율,66.50,98.55,64.96,,95.34,95.28,107.99,
자본유보율,289.02,332.36,203.43,,166.29,161.05,142.82,
EPS(원),-88,26,-66,,-37,-4,-17,
PER(배),N/A,19.87,N/A,,N/A,513.59,N/A,
BPS(원),398,433,304,,268,263,246,
PBR(배),1.87,1.21,1.50,,1.25,1.41,1.03,
현금DPS(원),0,0,0,,0,,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"141,563,497","146,136,795","263,233,774",,"263,233,774","268,496,931","273,760,088",
