0,1,2,3,4,5,6,7,8
브이티지엠피(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,095","1,128","1,074",,444,513,475,
영업이익,134,103,55,,61,67,40,
영업이익(발표기준),134,103,55,,61,67,40,
세전계속사업이익,124,30,-11,,98,54,49,
당기순이익,107,34,-13,,94,46,52,
당기순이익(지배),70,28,11,,85,55,54,
당기순이익(비지배),37,6,-24,,9,-9,-2,
자산총계,"1,240","1,359","1,589",,"2,291","2,325","2,347",
부채총계,542,746,885,,"1,236","1,186","1,172",
자본총계,697,613,704,,"1,054","1,139","1,175",
자본총계(지배),534,605,706,,766,835,885,
자본총계(비지배),,8,-2,,288,304,290,
자본금,136,192,171,,171,172,172,
영업활동현금흐름,-110,-35,-32,,1,46,79,
투자활동현금흐름,-36,-32,-311,,64,-23,86,
재무활동현금흐름,213,69,278,,115,-69,-102,
CAPEX,13,46,20,,2,8,6,
FCF,-123,-81,-52,,-2,38,73,
이자발생부채,277,555,754,,938,859,835,
영업이익률,12.24,9.10,5.08,,13.70,13.00,8.47,
순이익률,9.78,3.03,-1.22,,21.19,8.88,10.94,
ROE(%),17.62,4.98,1.69,,8.40,17.01,21.93,
ROA(%),10.81,2.63,-0.89,,2.56,5.96,8.37,
부채비율,77.80,121.86,125.65,,117.26,104.05,99.75,
자본유보율,326.88,524.48,639.12,,455.48,501.19,532.46,
EPS(원),276,96,32,,248,160,156,
PER(배),30.07,93.94,275.09,,45.30,24.36,15.83,
BPS(원),"1,982","1,919","2,177",,"2,363","2,549","2,700",
PBR(배),4.19,4.69,4.08,,3.45,3.65,3.00,
현금DPS(원),0,0,0,,0,,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,,,0.00,
발행주식수(보통주),"27,199,868","38,351,371","34,159,521",,"34,159,521","34,483,893","34,483,893",
