0,1,2,3,4,5,6,7,8
하나머티리얼즈(IT),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,"1,652","1,548","2,007","2,629",553,638,727,712
영업이익,494,409,531,778,157,188,224,208
영업이익(발표기준),494,409,531,,157,188,224,
세전계속사업이익,456,359,483,756,150,182,224,
당기순이익,362,277,380,625,135,158,173,160
당기순이익(지배),362,277,380,625,135,158,173,160
당기순이익(비지배),,,,,,,,
자산총계,"2,488","2,951","3,525","4,106","3,633","3,955","4,074","4,106"
부채총계,"1,292","1,497","1,645","2,040","1,663","1,756","1,749","2,040"
자본총계,"1,197","1,454","1,881","2,442","1,970","2,200","2,326","2,442"
자본총계(지배),"1,197","1,454","1,881","2,442","1,970","2,200","2,326","2,442"
자본총계(비지배),,,,,,,,
자본금,96,98,98,98,98,99,99,98
영업활동현금흐름,443,403,709,845,158,324,212,
투자활동현금흐름,"-1,109",-580,-259,-322,-41,-69,-126,
재무활동현금흐름,647,216,-54,-207,-6,-41,-99,
CAPEX,"1,008",517,151,268,63,56,102,
FCF,-565,-113,558,597,95,268,110,
이자발생부채,999,"1,281","1,278",,"1,273","1,297","1,259",
영업이익률,29.90,26.41,26.46,29.61,28.46,29.55,30.88,29.28
순이익률,21.94,17.86,18.96,23.77,24.34,24.71,23.80,22.47
ROE(%),35.33,20.86,22.82,28.92,25.24,26.25,28.68,
ROA(%),18.89,10.17,11.75,16.38,13.19,13.84,15.67,
부채비율,107.95,102.91,87.45,83.54,84.41,79.83,75.19,83.54
자본유보율,"1,140.04","1,390.93","1,743.51",,"1,828.31","1,993.39","2,110.45",
EPS(원),"1,891","1,409","1,939","3,175",685,802,877,811
PER(배),6.37,13.45,14.75,17.32,17.56,18.31,16.55,
BPS(원),"6,227","7,482","9,691","12,512","10,150","11,274","11,921","12,512"
PBR(배),1.94,2.53,2.95,4.40,3.83,4.10,4.10,4.40
현금DPS(원),250,200,300,600,0,300,0,
현금배당수익률,2.07,1.06,1.05,1.09,,,,
현금배당성향(%),13.25,14.06,15.30,18.95,0.00,37.15,0.00,
발행주식수(보통주),"19,216,474","19,627,674","19,627,674",,"19,627,674","19,730,674","19,730,674",
