0,1,2,3,4,5,6,7,8
팅크웨어(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,944","1,822","1,976",,469,527,546,
영업이익,77,78,125,,14,40,23,
영업이익(발표기준),77,78,125,,14,40,23,
세전계속사업이익,30,51,112,,18,25,33,
당기순이익,19,41,86,,15,13,18,
당기순이익(지배),25,41,85,,15,12,18,
당기순이익(비지배),-5,0,1,,0,1,0,
자산총계,"1,986","2,087","2,254",,"2,301","2,667","2,722",
부채총계,532,595,677,,710,"1,058","1,100",
자본총계,"1,454","1,492","1,577",,"1,591","1,609","1,622",
자본총계(지배),"1,453","1,487","1,570",,"1,584","1,604","1,616",
자본총계(비지배),,5,7,,7,5,6,
자본금,52,52,52,,52,52,52,
영업활동현금흐름,91,204,157,,13,-46,-97,
투자활동현금흐름,-78,-151,-75,,-57,-3,13,
재무활동현금흐름,-77,-2,20,,-20,279,12,
CAPEX,25,28,40,,14,21,6,
FCF,66,177,116,,-1,-67,-103,
이자발생부채,270,320,367,,350,457,486,
영업이익률,3.97,4.30,6.32,,2.96,7.59,4.30,
순이익률,0.99,2.22,4.35,,3.12,2.44,3.30,
ROE(%),1.70,2.76,5.56,,6.27,6.61,5.68,
ROA(%),0.95,1.99,3.96,,4.41,4.32,3.69,
부채비율,36.62,39.90,42.93,,44.62,65.78,67.78,
자본유보율,"2,947.00","3,020.65","3,183.26",,"3,211.53","3,240.17","3,272.98",
EPS(원),235,389,815,,141,113,139,
PER(배),33.15,18.36,15.09,,17.19,17.04,21.38,
BPS(원),"15,415","15,768","16,647",,"16,800","13,723","13,832",
PBR(배),0.51,0.45,0.74,,0.95,1.21,1.24,
현금DPS(원),0,0,0,,0,0,,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,,0.00,
발행주식수(보통주),"10,425,682","10,425,682","10,425,682",,"10,425,682","10,425,682",,
