0,1,2,3,4,5,6,7,8
삼일제약(건강관리),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,946,"1,211","1,230",,322,339,338,
영업이익,-57,48,65,,16,2,2,
영업이익(발표기준),-57,48,65,,16,2,2,
세전계속사업이익,-81,15,12,,8,-11,-14,
당기순이익,-86,8,13,,6,-12,-17,
당기순이익(지배),-86,8,13,,6,-12,-17,
당기순이익(비지배),,,,,,,,
자산총계,"1,479","1,839","1,917",,"1,954","2,277","2,305",
부채총계,919,"1,216","1,281",,"1,313","1,583","1,584",
자본총계,561,623,636,,641,694,720,
자본총계(지배),561,623,636,,641,694,720,
자본총계(비지배),,,,,,,,
자본금,65,65,67,,67,67,68,
영업활동현금흐름,-26,106,78,,11,-22,-22,
투자활동현금흐름,-148,-261,-46,,-86,-224,4,
재무활동현금흐름,195,291,-33,,17,329,7,
CAPEX,37,139,170,,85,39,54,
FCF,-63,-33,-92,,-74,-61,-77,
이자발생부채,667,936,944,,975,"1,247","1,241",
영업이익률,-6.06,3.98,5.32,,4.89,0.51,0.64,
순이익률,-9.05,0.65,1.09,,1.89,-3.40,-4.95,
ROE(%),-15.97,1.33,2.13,,0.21,-2.02,-4.00,
ROA(%),-6.04,0.47,0.71,,0.07,-0.64,-1.32,
부채비율,163.80,195.28,201.58,,204.66,228.19,219.98,
자본유보율,806.86,898.21,922.93,,917.15,"1,000.85",992.85,
EPS(원),-706,60,102,,45,-86,-124,
PER(배),N/A,174.02,100.83,,"1,002.77",N/A,N/A,
BPS(원),"4,594","5,083","5,078",,"5,124","5,559","5,712",
PBR(배),2.24,2.07,2.03,,1.96,1.70,1.47,
현금DPS(원),50,75,75,,0,0,0,
현금배당수익률,0.49,0.71,0.73,,,,,
현금배당성향(%),-7.13,116.87,70.02,,0.00,0.00,0.00,
발행주식수(보통주),"13,000,000","13,000,000","13,389,792",,"13,389,792","13,410,862","13,537,283",
