0,1,2,3,4,5,6,7,8
GS(에너지),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"177,444","177,861","154,442","181,540","42,846","44,405","55,140","49,300"
영업이익,"22,098","20,331","9,206","24,300","7,064","4,855","6,370","6,150"
영업이익(발표기준),"22,098","20,331","9,206",,"7,064","4,855","6,370",
세전계속사업이익,"19,397","17,736","4,308","23,420","8,270","4,279","8,524","5,610"
당기순이익,"10,305","6,689","-1,878","12,585","5,846","2,058","5,238",
당기순이익(지배),"9,032","5,440","-2,427","16,265","5,498","1,841","4,451","2,960"
당기순이익(비지배),"1,273","1,250",549,,349,216,787,
자산총계,"226,310","247,341","244,768","271,360","273,159","276,109","298,017","271,360"
부채총계,"121,060","137,183","137,203","151,680","161,350","161,836","169,201","151,680"
자본총계,"105,250","110,158","107,565","119,680","111,809","114,272","128,816","119,680"
자본총계(지배),"84,904","88,885","83,538","98,005","87,671","89,846","95,557","98,005"
자본총계(비지배),,"21,273","24,028",,"24,138","24,427","33,259",
자본금,"4,735","4,735","4,735","4,740","4,735","4,735","4,735","4,740"
영업활동현금흐름,"12,692","15,864","17,382","17,740","3,224","3,163","4,029",
투자활동현금흐름,"-8,359","-3,438","-14,240","-22,440","-3,951","-4,003",-911,
재무활동현금흐름,"-5,150","-11,664","-2,968","4,565","3,746","-1,966",-426,
CAPEX,"7,313","7,357","5,985","3,445","1,598","1,539","1,570",
FCF,"5,379","8,508","11,397",,"1,626","1,624","2,460",
이자발생부채,"90,110","106,009","106,779",,"120,300","34,689","105,549",
영업이익률,12.45,11.43,5.96,13.38,16.49,10.93,11.55,12.47
순이익률,5.81,3.76,-1.22,6.93,13.64,4.63,9.50,
ROE(%),11.14,6.26,-2.82,17.92,7.50,9.59,11.51,
ROA(%),4.62,2.83,-0.76,4.88,2.67,3.40,4.14,
부채비율,115.02,124.53,127.55,126.74,144.31,141.62,131.35,126.74
자본유보율,"2,342.86","2,422.90","2,326.39",,"2,404.30","2,448.84","2,554.95",
EPS(원),"9,537","5,744","-2,563","17,175","5,805","1,945","4,700","3,126"
PER(배),5.41,8.98,N/A,2.38,5.74,5.26,4.06,
BPS(원),"89,680","93,884","88,236","103,517","92,602","94,899","100,932","103,517"
PBR(배),0.58,0.55,0.43,0.40,0.42,0.49,0.44,0.40
현금DPS(원),"1,900","1,900","1,900","1,900",,,,
현금배당수익률,3.68,3.68,5.06,4.65,,,,
현금배당성향(%),19.93,33.08,-74.16,10.85,0.00,,0.00,
발행주식수(보통주),"92,915,378","92,915,378","92,915,378",,"92,915,378",,,
