0,1,2,3,4,5,6,7,8
하이제6호스팩(금융),,,,,"2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,,,,,0,0,0,
영업이익,,,,,0,0,0,
영업이익(발표기준),,,,,0,0,0,
세전계속사업이익,,,,,0,0,0,
당기순이익,,,,,0,0,0,
당기순이익(지배),,,,,0,0,0,
당기순이익(비지배),,,,,0,0,0,
자산총계,,,,,20,103,103,
부채총계,,,,,7,7,7,
자본총계,,,,,13,96,96,
자본총계(지배),,,,,13,96,96,
자본총계(비지배),,,,,,,,
자본금,,,,,1,5,5,
영업활동현금흐름,,,,,0,0,0,
투자활동현금흐름,,,,,0,-85,0,
재무활동현금흐름,,,,,20,83,0,
CAPEX,,,,,,,,
FCF,,,,,,,,
이자발생부채,,,,,7,7,7,
영업이익률,,,,,,,,
순이익률,,,,,,,,
ROE(%),,,,,,,,
ROA(%),,,,,,,,
부채비율,,,,,56.03,7.38,7.45,
자본유보율,,,,,999.60,"1,676.43","1,677.15",
EPS(원),,,,,,-2,1,
PER(배),,,,,,,,
BPS(원),,,,,,"1,776","1,777",
PBR(배),,,,,,1.54,1.24,
현금DPS(원),,,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),,,,,,,0.00,
발행주식수(보통주),,,,,,,,
