0,1,2,3,4,5,6,7,8
오로라(경기관련소비재),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,"1,468","1,571","1,416","1,748",359,419,496,474
영업이익,131,126,88,145,49,42,29,25
영업이익(발표기준),131,126,88,,49,42,29,
세전계속사업이익,93,68,114,174,36,63,51,24
당기순이익,60,38,80,135,26,53,40,
당기순이익(지배),60,38,80,135,26,53,40,17
당기순이익(비지배),0,0,0,,0,0,0,
자산총계,"2,292","2,509","2,743","3,578","2,834","3,483","3,595","3,578"
부채총계,"1,270","1,447","1,643","2,303","1,703","2,300","2,353","2,303"
자본총계,"1,022","1,062","1,101","1,275","1,131","1,183","1,243","1,275"
자본총계(지배),"1,022","1,062","1,101",,"1,131","1,183","1,243",
자본총계(비지배),,0,0,,0,0,0,
자본금,54,54,54,54,54,54,54,54
영업활동현금흐름,75,208,98,72,28,33,-16,
투자활동현금흐름,-124,-222,-394,-758,-38,-592,123,
재무활동현금흐름,-42,44,257,643,29,575,13,
CAPEX,122,53,374,187,16,19,19,
FCF,-47,154,-276,-97,12,14,-35,
이자발생부채,969,"1,102","1,352",,"1,403","1,990","2,029",
영업이익률,8.92,8.02,6.19,8.29,13.65,9.90,5.95,5.27
순이익률,4.05,2.40,5.65,7.72,7.12,12.57,8.08,
ROE(%),5.96,3.62,7.41,,9.32,13.18,12.08,
ROA(%),2.62,1.57,3.05,4.27,3.78,5.00,4.56,
부채비율,124.25,136.25,149.24,180.63,150.61,194.38,189.31,180.63
자본유보율,"1,971.43","2,012.92","2,123.72",,"2,152.20","2,250.12","2,324.49",
EPS(원),553,350,744,"1,254",238,490,372,158
PER(배),15.46,38.96,12.61,8.93,10.62,8.11,7.77,
BPS(원),"9,966","10,356","10,734",,"11,029","11,541","12,120",
PBR(배),0.86,1.32,0.87,,0.91,0.97,0.84,
현금DPS(원),150,200,100,100,,,,
현금배당수익률,1.75,1.47,1.06,0.89,,,,
현금배당성향(%),25.83,54.38,12.80,7.97,,,0.00,
발행주식수(보통주),"10,762,890","10,762,890","10,762,890",,"10,762,890",,,
