0,1,2,3,4,5,6,7,8
크루셜텍(IT),"2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2021/03
									
(IFRS연결)","2021/06
									
(IFRS연결)","2021/09
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)"
매출액,837,651,476,,105,105,114,
영업이익,-300,-291,-209,,-23,-19,-13,
영업이익(발표기준),-300,-291,-209,,-23,-19,-13,
세전계속사업이익,-407,-463,-161,,3,-33,6,
당기순이익,-536,-451,-161,,3,-32,6,
당기순이익(지배),-536,-451,-161,,3,-32,6,
당기순이익(비지배),0,0,0,,0,0,0,
자산총계,"1,520","1,071",600,,600,568,660,
부채총계,667,635,192,,199,198,300,
자본총계,854,436,408,,401,369,360,
자본총계(지배),855,437,408,,401,369,360,
자본총계(비지배),-1,-1,0,,0,0,0,
자본금,658,658,210,,210,210,210,
영업활동현금흐름,-64,8,-80,,-32,-10,1,
투자활동현금흐름,54,-70,345,,3,8,-2,
재무활동현금흐름,75,-36,-282,,2,1,48,
CAPEX,17,42,12,,1,0,4,
FCF,-81,-33,-93,,-33,-9,-2,
이자발생부채,515,458,101,,102,103,145,
영업이익률,-35.80,-44.78,-43.86,,-21.80,-18.09,-11.38,
순이익률,-64.09,-69.35,-33.89,,3.24,-30.02,5.41,
ROE(%),-62.85,-69.85,-38.20,,-34.87,-32.22,-34.43,
ROA(%),-26.75,-34.84,-19.33,,-17.39,-15.09,-20.90,
부채비율,78.06,145.62,46.97,,49.66,53.74,83.51,
자본유보율,26.22,-41.39,91.80,,93.41,78.33,81.25,
EPS(원),"-5,358","-3,464","-1,067",,16,-151,29,
PER(배),N/A,N/A,N/A,,N/A,N/A,N/A,
BPS(원),"6,570","3,359","1,950",,"1,915","1,764","1,717",
PBR(배),0.77,1.46,0.73,,0.65,0.78,0.63,
현금DPS(원),0,0,0,,0,0,0,
현금배당수익률,0.00,0.00,0.00,,,,,
현금배당성향(%),0.00,0.00,0.00,,0.00,0.00,0.00,
발행주식수(보통주),"13,027,259","13,027,259","20,961,315",,"20,961,315","20,961,315","20,961,315",
